file_name,path,well_plate,well,plate,date_time,RFU,plate_key,population,acclimation_level,p,phosphate_level,multitron,slot,phosphate_concentration,population_new_color,start_time,days
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate10_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F02_10,F02,10,2019-05-24T11:10:42Z,51.799999999999997,1,25,LP,P,4,5,18,4,no,2019-05-24T11:10:42Z,0
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate10_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,G02_10,G02,10,2019-05-24T11:10:42Z,90.099999999999994,1,11,LP,P,4,5,18,4,no,2019-05-24T11:10:42Z,0
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate11_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B02_11,B02,11,2019-05-27T09:29:55Z,41.5,2,28,LP,P,4,4,9,4,no,2019-05-24T11:10:42Z,2.930011574074074
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate11_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C02_11,C02,11,2019-05-27T09:29:55Z,52.399999999999999,2,21,LP,P,4,4,9,4,no,2019-05-24T11:10:42Z,2.930011574074074
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate11_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D02_11,D02,11,2019-05-27T09:29:55Z,67.200000000000003,2,18,LP,P,4,4,9,4,no,2019-05-24T11:10:42Z,2.930011574074074
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate11_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E02_11,E02,11,2019-05-27T09:29:55Z,72.700000000000003,2,26,LP,P,4,4,9,4,no,2019-05-24T11:10:42Z,2.930011574074074
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate11_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F02_11,F02,11,2019-05-27T09:29:55Z,49.700000000000003,2,28,LP,P,4,4,9,4,no,2019-05-24T11:10:42Z,2.930011574074074
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate11_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,G02_11,G02,11,2019-05-27T09:29:55Z,67.5,2,27,LP,P,4,4,9,4,no,2019-05-24T11:10:42Z,2.930011574074074
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate12_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B02_12,B02,12,2019-05-27T15:24:06Z,66.599999999999994,3,15,LP,P,4,4,1,4,no,2019-05-24T11:10:42Z,3.175972222222222
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate12_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C02_12,C02,12,2019-05-27T15:24:06Z,61.600000000000001,3,10,LP,P,4,4,1,4,no,2019-05-24T11:10:42Z,3.175972222222222
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate12_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D02_12,D02,12,2019-05-27T15:24:06Z,52.5,3,29,LP,P,4,4,1,4,no,2019-05-24T11:10:42Z,3.175972222222222
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate12_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E02_12,E02,12,2019-05-27T15:24:06Z,63.700000000000003,3,anc4,LP,P,4,4,1,4,no,2019-05-24T11:10:42Z,3.175972222222222
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate12_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F02_12,F02,12,2019-05-27T15:24:06Z,67.400000000000006,3,15,LP,P,4,4,1,4,no,2019-05-24T11:10:42Z,3.175972222222222
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate13_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B02_13,B02,13,2019-05-24T11:34:31Z,48.5,1,25,LP,P,5,6,9,6,no,2019-05-24T11:34:31Z,0
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate13_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C02_13,C02,13,2019-05-24T11:34:31Z,46,1,6,LP,P,5,6,9,6,no,2019-05-24T11:34:31Z,0
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate13_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D02_13,D02,13,2019-05-24T11:34:31Z,42.899999999999999,1,24,LP,P,5,6,9,6,no,2019-05-24T11:34:31Z,0
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate13_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E02_13,E02,13,2019-05-24T11:34:31Z,54,1,1,LP,P,5,6,9,6,no,2019-05-24T11:34:31Z,0
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate13_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F02_13,F02,13,2019-05-24T11:34:31Z,47.799999999999997,1,25,LP,P,5,6,9,6,no,2019-05-24T11:34:31Z,0
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate13_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,G02_13,G02,13,2019-05-24T11:34:31Z,51.899999999999999,1,11,LP,P,5,6,9,6,no,2019-05-24T11:34:31Z,0
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate14_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B02_14,B02,14,2019-05-27T13:45:09Z,62.799999999999997,2,28,LP,P,5,6,2,6,no,2019-05-24T11:34:31Z,3.0907175925925925
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate14_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C02_14,C02,14,2019-05-27T13:45:09Z,52.5,2,21,LP,P,5,6,2,6,no,2019-05-24T11:34:31Z,3.0907175925925925
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate14_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D02_14,D02,14,2019-05-27T13:45:09Z,62.899999999999999,2,18,LP,P,5,6,2,6,no,2019-05-24T11:34:31Z,3.0907175925925925
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate14_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E02_14,E02,14,2019-05-27T13:45:09Z,64.5,2,26,LP,P,5,6,2,6,no,2019-05-24T11:34:31Z,3.0907175925925925
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate14_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F02_14,F02,14,2019-05-27T13:45:09Z,51.399999999999999,2,28,LP,P,5,6,2,6,no,2019-05-24T11:34:31Z,3.0907175925925925
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate14_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,G02_14,G02,14,2019-05-27T13:45:09Z,58.600000000000001,2,27,LP,P,5,6,2,6,no,2019-05-24T11:34:31Z,3.0907175925925925
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate15_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B02_15,B02,15,2019-05-27T14:54:57Z,52.100000000000001,3,15,LP,P,5,6,15,6,no,2019-05-24T11:34:31Z,3.1391898148148147
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate15_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C02_15,C02,15,2019-05-27T14:54:57Z,48.5,3,10,LP,P,5,6,15,6,no,2019-05-24T11:34:31Z,3.1391898148148147
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate15_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D02_15,D02,15,2019-05-27T14:54:57Z,48.5,3,29,LP,P,5,6,15,6,no,2019-05-24T11:34:31Z,3.1391898148148147
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate15_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E02_15,E02,15,2019-05-27T14:54:57Z,51.5,3,anc4,LP,P,5,6,15,6,no,2019-05-24T11:34:31Z,3.1391898148148147
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate15_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F02_15,F02,15,2019-05-27T14:54:57Z,53.600000000000001,3,15,LP,P,5,6,15,6,no,2019-05-24T11:34:31Z,3.1391898148148147
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate16_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B02_16,B02,16,2019-05-28T10:41:51Z,47.299999999999997,1,25,HP,P,6,5,3,8,no,2019-05-27T16:59:17Z,0.7378935185185185
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate16_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C02_16,C02,16,2019-05-28T10:41:51Z,46.399999999999999,1,6,HP,P,6,5,3,8,no,2019-05-27T16:59:17Z,0.7378935185185185
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate16_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D02_16,D02,16,2019-05-28T10:41:51Z,55.700000000000003,1,24,HP,P,6,5,3,8,no,2019-05-27T16:59:17Z,0.7378935185185185
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate16_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E02_16,E02,16,2019-05-28T10:41:51Z,55,1,1,HP,P,6,5,3,8,no,2019-05-27T16:59:17Z,0.7378935185185185
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate16_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F02_16,F02,16,2019-05-28T10:41:51Z,50.899999999999999,1,25,HP,P,6,5,3,8,no,2019-05-27T16:59:17Z,0.7378935185185185
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate16_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,G02_16,G02,16,2019-05-28T10:41:51Z,53.399999999999999,1,11,HP,P,6,5,3,8,no,2019-05-27T16:59:17Z,0.7378935185185185
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate17_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B02_17,B02,17,2019-05-27T16:59:17Z,46.100000000000001,2,28,HP,P,6,4,4,8,no,2019-05-27T16:59:17Z,0
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate17_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C02_17,C02,17,2019-05-27T16:59:17Z,48.799999999999997,2,21,HP,P,6,4,4,8,no,2019-05-27T16:59:17Z,0
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate17_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D02_17,D02,17,2019-05-27T16:59:17Z,47.899999999999999,2,18,HP,P,6,4,4,8,no,2019-05-27T16:59:17Z,0
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate17_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E02_17,E02,17,2019-05-27T16:59:17Z,53.399999999999999,2,26,HP,P,6,4,4,8,no,2019-05-27T16:59:17Z,0
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate17_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F02_17,F02,17,2019-05-27T16:59:17Z,43.899999999999999,2,28,HP,P,6,4,4,8,no,2019-05-27T16:59:17Z,0
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate17_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,G02_17,G02,17,2019-05-27T16:59:17Z,47.5,2,27,HP,P,6,4,4,8,no,2019-05-27T16:59:17Z,0
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate18_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B02_18,B02,18,2019-05-28T09:32:14Z,49.100000000000001,3,15,HP,P,6,6,4,8,no,2019-05-27T16:59:17Z,0.6895486111111111
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate18_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C02_18,C02,18,2019-05-28T09:32:14Z,46.100000000000001,3,10,HP,P,6,6,4,8,no,2019-05-27T16:59:17Z,0.6895486111111111
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate18_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D02_18,D02,18,2019-05-28T09:32:14Z,41.399999999999999,3,29,HP,P,6,6,4,8,no,2019-05-27T16:59:17Z,0.6895486111111111
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate18_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E02_18,E02,18,2019-05-28T09:32:14Z,57.5,3,anc4,HP,P,6,6,4,8,no,2019-05-27T16:59:17Z,0.6895486111111111
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate18_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F02_18,F02,18,2019-05-28T09:32:14Z,49.299999999999997,3,15,HP,P,6,6,4,8,no,2019-05-27T16:59:17Z,0.6895486111111111
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate19_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B02_19,B02,19,2019-05-27T08:43:31Z,48.799999999999997,1,25,HP,P,7,4,8,10,no,2019-05-27T08:43:31Z,0
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate19_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C02_19,C02,19,2019-05-27T08:43:31Z,55.5,1,6,HP,P,7,4,8,10,no,2019-05-27T08:43:31Z,0
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate19_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D02_19,D02,19,2019-05-27T08:43:31Z,0,1,24,HP,P,7,4,8,10,no,2019-05-27T08:43:31Z,0
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate19_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E02_19,E02,19,2019-05-27T08:43:31Z,52.700000000000003,1,1,HP,P,7,4,8,10,no,2019-05-27T08:43:31Z,0
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate19_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F02_19,F02,19,2019-05-27T08:43:31Z,44.299999999999997,1,25,HP,P,7,4,8,10,no,2019-05-27T08:43:31Z,0
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate19_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,G02_19,G02,19,2019-05-27T08:43:31Z,53,1,11,HP,P,7,4,8,10,no,2019-05-27T08:43:31Z,0
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate2_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B02_2,B02,2,2019-05-24T09:36:16Z,81.599999999999994,2,28,LP,P,1,5,16,0.5,no,2019-05-24T09:36:16Z,0
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate2_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C02_2,C02,2,2019-05-24T09:36:16Z,77.900000000000006,2,21,LP,P,1,5,16,0.5,no,2019-05-24T09:36:16Z,0
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate2_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D02_2,D02,2,2019-05-24T09:36:16Z,100,2,18,LP,P,1,5,16,0.5,no,2019-05-24T09:36:16Z,0
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate2_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E02_2,E02,2,2019-05-24T09:36:16Z,93.200000000000003,2,26,LP,P,1,5,16,0.5,no,2019-05-24T09:36:16Z,0
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate2_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F02_2,F02,2,2019-05-24T09:36:16Z,75.900000000000006,2,28,LP,P,1,5,16,0.5,no,2019-05-24T09:36:16Z,0
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate2_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,G02_2,G02,2,2019-05-24T09:36:16Z,73.900000000000006,2,27,LP,P,1,5,16,0.5,no,2019-05-24T09:36:16Z,0
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate20_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B02_20,B02,20,2019-05-27T14:31:21Z,52.399999999999999,2,28,HP,P,7,4,2,10,no,2019-05-27T08:43:31Z,0.24155092592592592
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate20_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C02_20,C02,20,2019-05-27T14:31:21Z,50,2,21,HP,P,7,4,2,10,no,2019-05-27T08:43:31Z,0.24155092592592592
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate20_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D02_20,D02,20,2019-05-27T14:31:21Z,52,2,18,HP,P,7,4,2,10,no,2019-05-27T08:43:31Z,0.24155092592592592
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate20_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E02_20,E02,20,2019-05-27T14:31:21Z,48.799999999999997,2,26,HP,P,7,4,2,10,no,2019-05-27T08:43:31Z,0.24155092592592592
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate20_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F02_20,F02,20,2019-05-27T14:31:21Z,52.799999999999997,2,28,HP,P,7,4,2,10,no,2019-05-27T08:43:31Z,0.24155092592592592
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate20_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,G02_20,G02,20,2019-05-27T14:31:21Z,48.299999999999997,2,27,HP,P,7,4,2,10,no,2019-05-27T08:43:31Z,0.24155092592592592
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate21_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B02_21,B02,21,2019-05-28T10:18:43Z,46.700000000000003,3,15,HP,P,7,4,17,10,no,2019-05-27T08:43:31Z,1.066111111111111
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate21_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C02_21,C02,21,2019-05-28T10:18:43Z,47.799999999999997,3,10,HP,P,7,4,17,10,no,2019-05-27T08:43:31Z,1.066111111111111
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate21_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D02_21,D02,21,2019-05-28T10:18:43Z,52.899999999999999,3,29,HP,P,7,4,17,10,no,2019-05-27T08:43:31Z,1.066111111111111
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate21_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E02_21,E02,21,2019-05-28T10:18:43Z,53.700000000000003,3,anc4,HP,P,7,4,17,10,no,2019-05-27T08:43:31Z,1.066111111111111
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate21_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F02_21,F02,21,2019-05-28T10:18:43Z,50.700000000000003,3,15,HP,P,7,4,17,10,no,2019-05-27T08:43:31Z,1.066111111111111
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate22_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B02_22,B02,22,2019-05-24T10:23:43Z,47.5,1,25,HP,P,8,6,17,20,no,2019-05-24T10:23:43Z,0
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate22_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C02_22,C02,22,2019-05-24T10:23:43Z,41.200000000000003,1,6,HP,P,8,6,17,20,no,2019-05-24T10:23:43Z,0
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate22_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D02_22,D02,22,2019-05-24T10:23:43Z,48.399999999999999,1,24,HP,P,8,6,17,20,no,2019-05-24T10:23:43Z,0
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate22_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E02_22,E02,22,2019-05-24T10:23:43Z,51.299999999999997,1,1,HP,P,8,6,17,20,no,2019-05-24T10:23:43Z,0
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate22_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F02_22,F02,22,2019-05-24T10:23:43Z,47.799999999999997,1,25,HP,P,8,6,17,20,no,2019-05-24T10:23:43Z,0
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate22_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,G02_22,G02,22,2019-05-24T10:23:43Z,44.299999999999997,1,11,HP,P,8,6,17,20,no,2019-05-24T10:23:43Z,0
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate23_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B02_23,B02,23,2019-05-27T16:33:57Z,45.299999999999997,2,28,HP,P,8,6,8,20,no,2019-05-24T10:23:43Z,3.2571064814814816
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate23_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C02_23,C02,23,2019-05-27T16:33:57Z,47.399999999999999,2,21,HP,P,8,6,8,20,no,2019-05-24T10:23:43Z,3.2571064814814816
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate23_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D02_23,D02,23,2019-05-27T16:33:57Z,57.299999999999997,2,18,HP,P,8,6,8,20,no,2019-05-24T10:23:43Z,3.2571064814814816
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate23_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E02_23,E02,23,2019-05-27T16:33:57Z,53.700000000000003,2,26,HP,P,8,6,8,20,no,2019-05-24T10:23:43Z,3.2571064814814816
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate23_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F02_23,F02,23,2019-05-27T16:33:57Z,54,2,28,HP,P,8,6,8,20,no,2019-05-24T10:23:43Z,3.2571064814814816
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate23_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,G02_23,G02,23,2019-05-27T16:33:57Z,48.700000000000003,2,27,HP,P,8,6,8,20,no,2019-05-24T10:23:43Z,3.2571064814814816
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate24_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B02_24,B02,24,2019-05-27T12:17:48Z,47.299999999999997,3,15,HP,P,8,6,1,20,no,2019-05-24T10:23:43Z,3.079224537037037
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate24_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C02_24,C02,24,2019-05-27T12:17:48Z,49.200000000000003,3,10,HP,P,8,6,1,20,no,2019-05-24T10:23:43Z,3.079224537037037
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate24_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D02_24,D02,24,2019-05-27T12:17:48Z,45.600000000000001,3,29,HP,P,8,6,1,20,no,2019-05-24T10:23:43Z,3.079224537037037
imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate24_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E02_24,E02,24,2019-05-27T12:17:48Z,44.299999999999997,3,anc4,HP,P,8,6,1,20,no,2019-05-24T10:23:43Z,3.079224537037037
