ancestor_id,treatment,population,nitrate_concentration.x,growth_rate_q2.5,growth_rate_q97.5,growth_rate_mean
anc2,B,19,149,1.4565264669555456,1.544203625214588,1.5017929137312434
anc2,B,19,150,1.4588042241458834,1.5461983562455814,1.5039265568154585
anc2,B,19,151,1.4610615280784343,1.5481553092107185,1.5060379268638313
anc2,B,19,152,1.4632959899272993,1.5500913755877448,1.5081273709769027
anc2,B,19,153,1.4655114593537986,1.5520068879875388,1.5101952290771963
anc2,B,19,154,1.467851403506022,1.5539021719959687,1.5122418340938903
anc2,B,19,155,1.4703598499212853,1.5557775463583898,1.5142675121418188
anc2,B,19,156,1.47255253849067,1.5577116457355,1.5162725826949979
anc2,B,19,157,1.4745843915179655,1.5596337456054787,1.5182573587548764
anc2,B,19,158,1.4765960342171172,1.5615361745530645,1.520222147013493
anc2,B,19,159,1.4785877666392162,1.5634192330116292,1.5221672480117214
anc2,B,19,160,1.4805598829249698,1.5652832153275194,1.5240929562927756
anc2,B,19,161,1.4825126714495138,1.5671284099134417,1.5259995605511387
anc2,B,19,162,1.4844990165141372,1.5689550993972303,1.527887343777073
anc2,B,19,163,1.4865097669568845,1.5707635607661612,1.5297565833968674
anc2,B,19,164,1.488573700764019,1.5725540655069685,1.531607551408963
anc2,B,19,165,1.4906183651870328,1.5743268797417111,1.5334405145161034
anc2,B,19,166,1.4926439188707192,1.576099308754263,1.535255734253637
anc2,B,19,167,1.4946506285020342,1.577904359450173,1.53705346711411
anc2,B,19,168,1.4965052445121885,1.5796919874276856,1.5388339646682683
anc2,B,19,169,1.4981969807183457,1.5814351957106785,1.5405974736825907
anc2,B,19,170,1.5000344358698183,1.5829468320745788,1.5423442362334696
anc2,B,19,171,1.5019024659908549,1.5846055524532794,1.5440744898181489
anc2,B,19,172,1.503824422638523,1.5862593008969257,1.5457884674625275
anc2,B,19,173,1.5055737073118065,1.5878973267389924,1.5474863978259292
anc2,B,19,174,1.5073729701845224,1.5895198531372992,1.5491685053029416
anc2,B,19,175,1.509134510946553,1.591127099046372,1.5508350101224138
anc2,B,19,176,1.5108579868864818,1.5926157974678214,1.552486128443712
anc2,B,19,177,1.512565864076545,1.5941840368402227,1.5541220724503149
anc2,B,19,178,1.514258353337316,1.5957337366342805,1.555743050440838
anc2,B,19,179,1.516028554309389,1.5972364528917802,1.5573492669175677
anc2,B,19,180,1.5178086073888468,1.59872484622614,1.5589409226725837
anc2,B,19,181,1.519573108298166,1.6003694575148513,1.560518214871548
anc2,B,19,182,1.5212679830473437,1.6019881611903974,1.5620813371352318
anc2,B,19,183,1.5227610908954257,1.6034863466905422,1.5636304796188523
anc2,B,19,184,1.5242408576368436,1.60495221120007,1.5651658290892876
anc2,B,19,185,1.5259588442447756,1.6062783699271461,1.5666875690002362
anc2,B,19,186,1.5277383860906077,1.6075924283178757,1.5681958795653828
anc2,B,19,187,1.5294323519078572,1.6088929008814992,1.5696909378296346
anc2,B,19,188,1.5309239852499672,1.6101787527921951,1.571172917738485
anc2,B,19,189,1.5324027012172707,1.6114998986662243,1.572641990205563
anc2,B,19,190,1.533868666883353,1.612853232239172,1.5740983231784225
anc2,B,19,191,1.5353919157507554,1.614194634209396,1.5755420817026258
anc2,B,19,192,1.5369340510084237,1.615812766314625,1.5769734279841736
anc2,B,19,193,1.53846458086232,1.6171671871847482,1.5783925214503267
anc2,B,19,194,1.5399888598695535,1.6184533162495736,1.5797995188088736
anc2,B,19,195,1.5415004824334348,1.619713583102546,1.581194574105886
anc2,B,19,196,1.5429936129227793,1.6209629243982284,1.5825778387820073
anc2,B,19,197,1.5444344752886927,1.622253257953252,1.5839494617273204
anc2,B,19,198,1.5458578324432335,1.623739105954304,1.5853095893348323
anc2,B,19,199,1.5472627581351324,1.6252127075600928,1.5866583655526192
anc2,B,19,200,1.5486561537723604,1.626612881778359,1.5879959319346693
anc2,B,19,201,1.550038160716923,1.6278367409646899,1.5893224276904634
anc2,B,19,202,1.5514089180293182,1.6290486164043219,1.5906379897333256
anc2,B,19,203,1.5527685625151886,1.6302058756759392,1.591942752727584
anc2,B,19,204,1.5541285394776392,1.6313527623094801,1.593236849134572
anc2,B,19,205,1.5554804498122807,1.6324900512387153,1.594520409257507
anc2,B,19,206,1.556821555766898,1.6336964135180279,1.5957935612852736
anc2,B,19,207,1.5581519863508886,1.6349790540996834,1.5970564313351463
anc2,B,19,208,1.5594718685278355,1.6362783294068313,1.5983091434944805
anc2,B,19,209,1.5607813272558986,1.6375315071819696,1.5995518198613994
anc2,B,19,210,1.5621289025842016,1.638507727477358,1.6007845805845065
anc2,B,19,211,1.5635342900977651,1.6395735063943921,1.6020075439016503
anc2,B,19,212,1.5649289155422084,1.640845759112029,1.6032208261777678
anc2,B,19,213,1.5663129020678663,1.6421080140702988,1.6044245419418313
anc2,B,19,214,1.567686370953231,1.643358305500219,1.6056188039229233
anc2,B,19,215,1.5690494416403817,1.6445933136393895,1.6068037230854657
anc2,B,19,216,1.5704040662624008,1.6458187203114312,1.6079794086636232
anc2,B,19,217,1.5717556171317066,1.6468962449470952,1.6091459681949047
anc2,B,19,218,1.5730357027202895,1.6479430183564825,1.6103035075529855
anc2,B,19,219,1.5742900777963031,1.6489767875231114,1.6114521309797691
anc2,B,19,220,1.575535025446074,1.6500017185544507,1.6125919411167113
anc2,B,19,221,1.5767706515541493,1.6510186320744815,1.6137230390354254
anc2,B,19,222,1.5779970604252866,1.6520276217924985,1.6148455242675854
anc2,B,19,223,1.5792628471558379,1.653028779963082,1.6159594948341522
anc2,B,19,224,1.580588540610308,1.6540221974142162,1.617065047273932
anc2,B,19,225,1.5817243290985374,1.6551396666069875,1.618162276671493
anc2,B,19,226,1.5828022363230758,1.6563040447267594,1.6192512766844502
anc2,B,19,227,1.5838799430083643,1.657459785362407,1.620332139570141
anc2,B,19,228,1.584922554311278,1.6584585963078062,1.6214049562117019
anc2,B,19,229,1.5859694469559706,1.6594766182250082,1.622469816143566
anc2,B,19,230,1.5870086021716885,1.660621025606885,1.6235268075763944
anc2,B,19,231,1.5880401054220232,1.6617514666855664,1.624576017421457
anc2,B,19,232,1.5890640409165324,1.6628736838883738,1.6256175313144743
anc2,B,19,233,1.5900804916336586,1.6638378807233554,1.626651433638939
anc2,B,19,234,1.591089539343145,1.6647709534974526,1.6276778075489255
anc2,B,19,235,1.5920912646279626,1.6658160880514556,1.6286967349914037
anc2,B,19,236,1.5930857469057644,1.6667864875161977,1.629708296728067
anc2,B,19,237,1.5940850878389081,1.6677498158653519,1.6307125723566906
anc2,B,19,238,1.5951851436447029,1.6688184627030245,1.631709640332027
anc2,B,19,239,1.5961427663068244,1.6698960397708391,1.632699577986255
anc2,B,19,240,1.59708454782737,1.670883889717085,1.6336824615489893
anc2,B,19,241,1.597996975589068,1.6718784557831576,1.6346583661668652
anc2,B,19,242,1.5989268061663608,1.6729019534066425,1.635627365922706
anc2,B,19,243,1.5998717155615703,1.6739182657331484,1.6365895338542855
anc2,B,19,244,1.6008099837169403,1.6749274681629729,1.6375449419726937
anc2,B,19,245,1.601743974409366,1.675929635045117,1.638493661280318
anc2,B,19,246,1.6026742559390845,1.676924839695545,1.6394357617884465
anc2,B,19,247,1.6035975363763209,1.6779125469702827,1.6403713125345043
anc2,B,19,248,1.6045643185573555,1.6788866566462364,1.6413003815989304
anc2,B,19,249,1.6055986225114567,1.6798540609053763,1.6422230361217072
anc2,B,19,250,1.606559799215286,1.6808148287477196,1.6431393423185456
anc2,B,19,251,1.6075144551216152,1.6817355419299294,1.644049365496739
anc2,B,19,252,1.6084626563639006,1.6825874362123097,1.6449531700706903
anc2,B,19,253,1.6094044681843103,1.683433450073019,1.6458508195771235
anc2,B,19,254,1.6103399549486932,1.684273644190392,1.6467423766899838
anc2,B,19,255,1.611269180161239,1.6851102839401397,1.6476279032350352
anc2,B,19,256,1.6121922064788505,1.6860571633861376,1.6485074602041634
anc2,B,19,257,1.6131090957252288,1.6869977264625455,1.6493811077693898
anc2,B,19,258,1.6140032116094036,1.6879320361614194,1.650248905296604
anc2,B,19,259,1.6148415194416443,1.6888601546399784,1.6511109113590203
anc2,B,19,260,1.615676028522461,1.6897821432343887,1.6519671837503664
anc2,B,19,261,1.6165068035914723,1.6906980624732761,1.65281777949781
anc2,B,19,262,1.617332082303831,1.6916079720909734,1.6536627548746277
anc2,B,19,263,1.618151919025692,1.692511931040505,1.6545021654126233
anc2,B,19,264,1.618966367408557,1.6934099975063204,1.6553360659143042
anc2,B,19,265,1.6197754804009754,1.6943022289167786,1.6561645104648144
anc2,B,19,266,1.620579310260021,1.6951886819563895,1.6569875524436373
anc2,B,19,267,1.6213779085625442,1.6960694125778186,1.6578052445360685
anc2,B,19,268,1.622171326216202,1.6969444760136596,1.6586176387444658
anc2,B,19,269,1.6230248606853286,1.6978139267879813,1.659424786399281
anc2,B,19,270,1.6238846919341634,1.6986778187276523,1.660226738169879
anc2,B,19,271,1.624741477309782,1.6995362049734495,1.661023544075148
anc2,B,19,272,1.6256238879256446,1.7003891379909544,1.661815253493905
anc2,B,19,273,1.6265007825680446,1.7012366695812435,1.6626019151751055
anc2,B,19,274,1.6273722127967116,1.7020788508913742,1.6633835772478536
anc2,B,19,275,1.628181736974413,1.7029157324246755,1.6641602872312262
anc2,B,19,276,1.6289354025546332,1.70374705811364,1.6649320920439077
anc2,B,19,277,1.6297397119307366,1.7045486060128903,1.665699038013645
anc2,B,19,278,1.6304455077255613,1.7053037947479222,1.666461170886522
anc2,B,19,279,1.6312031753837666,1.7060541394373991,1.6672185358360625
anc2,B,19,280,1.632068149466613,1.706798977711605,1.6679711774721608
anc2,B,19,281,1.6329278763372532,1.7075391585170132,1.6687191398498462
anc2,B,19,282,1.6337505416810378,1.7082747254023545,1.6694624664778843
anc2,B,19,283,1.634538013205265,1.7090057213751184,1.6702012003272195
anc2,B,19,284,1.6353236723232367,1.7097321889099366,1.6709353838392604
anc2,B,19,285,1.6361054794615604,1.7104541699568099,1.6716650589340127
anc2,B,19,286,1.6368825594717207,1.7111717059491833,1.6723902670180633
anc2,B,19,287,1.6376549550977424,1.711884837811872,1.6731110489924175
anc2,B,19,288,1.6384227085698626,1.712593605968844,1.6738274452601931
anc2,B,19,289,1.6391867033730319,1.713298050350856,1.6745394957341748
anc2,B,19,290,1.6399495999304157,1.7139982104029556,1.6752472398442306
anc2,B,19,291,1.6406515753932793,1.7146958044018847,1.675950716544595
anc2,B,19,292,1.641266766627205,1.7154650176225983,1.6766499643210202
anc2,B,19,293,1.642085345590431,1.7162296636946603,1.6773450211977985
anc2,B,19,294,1.6429042623904133,1.7169897831734307,1.6780359247446597
anc2,B,19,295,1.6436704455025737,1.7177454161355192,1.6787227120835435
anc2,B,19,296,1.6444025228547217,1.718493368715585,1.6794054198952526
anc2,B,19,297,1.6451303162302928,1.7192353010894033,1.680084084425987
anc2,B,19,298,1.645853863123102,1.7199728894379573,1.6807587414937621
anc2,B,19,299,1.6465732005907041,1.7207061718023628,1.6814294264947145
anc2,B,19,300,1.6472883652607204,1.721435185780843,1.6820961744092953
anc2,B,19,301,1.6480048942440404,1.722071058685257,1.6827590198083553
anc2,B,19,302,1.648719214717396,1.7226785158938251,1.6834179968591239
anc2,B,19,303,1.6494294349178713,1.7232823888209683,1.684073139331083
anc2,B,19,304,1.650245874986995,1.7238827090978368,1.6847244806017387
anc2,B,19,305,1.6510828120001426,1.7244795079844681,1.6853720536622931
anc2,B,19,306,1.651763337108059,1.7250746219157342,1.6860158911232173
anc2,B,19,307,1.6524399845745,1.7257637992161337,1.686656025219729
anc2,B,19,308,1.6531127874476015,1.72644904771275,1.6872924878171751
anc2,B,19,309,1.6537817784010158,1.7271304009064203,1.6879253104163223
anc2,B,19,310,1.654446989739201,1.7278078919181703,1.688554524158557
anc2,B,19,311,1.6551084534026193,1.7284815534945812,1.689180159830996
anc2,B,19,312,1.6557662009728513,1.7291563422847473,1.689802247871511
anc2,B,19,313,1.6564202636776226,1.7298289429939253,1.690420818373668
anc2,B,19,314,1.657070672395744,1.7304977780900204,1.6910359010915812
anc2,B,19,315,1.657717457661972,1.7311628791079277,1.6916475254446879
anc2,B,19,316,1.6583606496717875,1.731824277231405,1.6922557205224402
anc2,B,19,317,1.6590002782860958,1.732482003297949,1.6928605150889207
anc2,B,19,318,1.6596363730358454,1.733136087803587,1.6934619375873776
anc2,B,19,319,1.6602689631265752,1.7337865609075898,1.6940600161446877
anc2,B,19,320,1.6608980774428832,1.7344334524371083,1.694654778575743
anc2,B,19,321,1.6615237445528237,1.7350767918917314,1.6952462523877647
anc2,B,19,322,1.6620963727723317,1.7357166084479716,1.6958344647845458
anc2,B,19,323,1.6626801646209242,1.736352930963675,1.6964194426706247
anc2,B,19,324,1.6633016626623536,1.736984558146676,1.6970012126553893
anc2,B,19,325,1.663919796859871,1.7376091442075585,1.6975798010571128
anc2,B,19,326,1.6645345944501044,1.7381540121541499,1.6981552339069252
anc2,B,19,327,1.6650688505752953,1.7386935108185018,1.6987275369527197
anc2,B,19,328,1.6655690894515711,1.739230052218471,1.6992967356629933
anc2,B,19,329,1.6660691246865023,1.7397636606034146,1.6998628552306285
anc2,B,19,330,1.6666585879163232,1.7402943599582834,1.700425920576611
anc2,B,19,331,1.6672583396441034,1.740822174007216,1.7009859563536887
anc2,B,19,332,1.6678572669595477,1.7413506295521655,1.701542986949971
anc2,B,19,333,1.6684531163527314,1.7419609280881285,1.7020970364924712
anc2,B,19,334,1.669045820110999,1.742567996246535,1.7026481288505915
anc2,B,19,335,1.6696309111698056,1.7431718596078056,1.7031962876395523
anc2,B,19,336,1.6701276828110836,1.7437725434829883,1.7037415362237671
anc2,B,19,337,1.6705397723728856,1.7443700729172928,1.704283897720164
anc2,B,19,338,1.6709496258853112,1.7449632761023164,1.7048233950014537
anc2,B,19,339,1.6713572614994168,1.7455528823976891,1.705360050699347
anc2,B,19,340,1.6717629555952038,1.7461394155842738,1.7058938872077205
anc2,B,19,341,1.672267426632795,1.746722899625904,1.706424926685733
anc2,B,19,342,1.6727692501437625,1.7473033582379014,1.706953191060893
anc2,B,19,343,1.6732725520002638,1.747880814890288,1.707478702032079
anc2,B,19,344,1.6737770940069905,1.7484552928109507,1.7080014810725104
anc2,B,19,345,1.6742790129825544,1.7490268149887553,1.708521549432675
anc2,B,19,346,1.6747783293291123,1.7495954041766129,1.709038928143209
anc2,B,19,347,1.67527506323778,1.7501610828945,1.709553638017733
anc2,B,19,348,1.6757692346913557,1.750723873432431,1.7100656996556451
anc2,B,19,349,1.6762894357022922,1.7512837978533866,1.7105751334448693
anc2,B,19,350,1.6768207242365403,1.7518408779961971,1.7110819595645637
anc2,B,19,351,1.6773493196180589,1.7523915049398961,1.7115861979877842
anc2,B,19,352,1.6778752422729593,1.7529075157136869,1.7120878684841119
anc2,B,19,353,1.6783985124213114,1.753420904397613,1.7125869906222357
anc2,B,19,354,1.6789191500797354,1.753931690927182,1.7130835837724991
anc2,B,19,355,1.6793845049921148,1.7544398950363205,1.7135776671094065
anc2,B,19,356,1.6798421656346643,1.7549455362599178,1.7140692596140927
anc2,B,19,357,1.6802975097804425,1.755448633936325,1.714558380076754
anc2,B,19,358,1.6807505549728439,1.755949207209826,1.7150450470990444
anc2,B,19,359,1.6812013185785613,1.7564472750330593,1.715529279096433
anc2,B,19,360,1.6816498177898074,1.7569428561694165,1.7160110943005293
anc2,B,19,361,1.6820960696264962,1.7574359691953936,1.7164905107613724
anc2,B,19,362,1.6825400909383994,1.7579266325029157,1.716967546349684
anc2,B,19,363,1.6829635252837594,1.7584440625217654,1.717442218759093
anc2,B,19,364,1.6834160779834262,1.7589620802345007,1.717914545508321
anc2,B,19,365,1.68385893771528,1.7594775624080101,1.7183845439433394
anc2,B,19,366,1.684294202096459,1.759990527612985,1.7188522312394952
anc2,B,19,367,1.6847273177226931,1.7605009942392043,1.719317624403602
anc2,B,19,368,1.6851583004663415,1.7610089804977334,1.719780740276003
anc2,B,19,369,1.685587166043821,1.7615145044230869,1.7202415955326038
anc2,B,19,370,1.6860139300175152,1.7620175838753673,1.7207002066868733
anc2,B,19,371,1.6864386077976565,1.7625182365423646,1.7211565900918184
anc2,B,19,372,1.6868612146441826,1.7630164799416304,1.7216107619419276
anc2,B,19,373,1.6872897049517555,1.7634715115350412,1.7220627382750875
anc2,B,19,374,1.6877208331980487,1.7639234933543064,1.7225125349744714
anc2,B,19,375,1.6881498807204969,1.7643732946138655,1.7229601677704007
anc2,B,19,376,1.6885768625459232,1.76481752177043,1.7234056522421792
anc2,B,19,377,1.6890017935568014,1.7652574401571355,1.723849003819901
anc2,B,19,378,1.6894246884929842,1.765680370629298,1.7242902377862332
anc2,B,19,379,1.6898455619534094,1.7660573286706556,1.7247293692781724
anc2,B,19,380,1.6902653605862281,1.7664324626702077,1.7251664132887763
anc2,B,19,381,1.690684994542048,1.7668057858355508,1.7256013846688703
