umax,ks,replicate,population
1.2909402621267678,0.36104566829450213,50,1
1.3075993781165653,0.39676557901805554,51,1
1.3020911115099862,0.46352926064809125,52,1
1.288451862070889,0.3622889959278804,53,1
1.2927239873219387,0.40508261155008723,54,1
1.3164238795349168,0.5665897971831552,55,1
1.3052096568055795,0.41853791398589385,56,1
1.2907535094914548,0.3588792223203379,57,1
1.283845151415068,0.42538716176608565,58,1
1.2988228553179946,0.3853390151993659,59,1
1.2783857217937693,0.3438580397502154,60,1
1.3108105914752166,0.4563858534424917,61,1
1.2922522362782798,0.3511081834073674,62,1
1.2881114517106431,0.40245994352021736,63,1
1.2849143206679952,0.3627601396961855,64,1
1.295937695534952,0.3788314917234853,65,1
1.2923193279287715,0.4280959283019677,66,1
1.3086871470752928,0.4112388977837117,67,1
1.287173731691501,0.3873454168737509,68,1
1.2867450755350816,0.31637090640205584,69,1
1.2970552333307088,0.464831913156855,70,1
1.3125693975700794,0.5388576307590454,71,1
1.288210365745347,0.4061759979334207,72,1
1.3033301864763307,0.44909164736411833,73,1
1.279580670909317,0.30531476632058796,74,1
1.295021710222289,0.4691843692854472,75,1
1.2974285146532798,0.42366844446116786,76,1
1.3006595558599197,0.45842822128917404,77,1
1.2943178663458446,0.4815645696412704,78,1
1.278088315101588,0.3315669272892392,79,1
1.2808443870541752,0.32275173511232386,80,1
1.2836794141863563,0.4380732677405605,81,1
1.2882348722825823,0.3980640915259393,82,1
1.2711363203348232,0.3954041119862213,83,1
1.2630370611303263,0.27327784362565294,84,1
1.2768823135296028,0.3107889354914558,85,1
1.2864792108678968,0.3482921370564775,86,1
1.300883915089891,0.49632733750992963,87,1
1.2956319960446379,0.42956842227816877,88,1
1.3050532213927786,0.4519709337146332,89,1
1.2916437890698984,0.3257561890202849,90,1
1.3063478037295453,0.4348143726187309,91,1
1.283452289294081,0.327493671096887,92,1
1.2991825712835412,0.42885111862431474,93,1
1.3076558032432655,0.432979434384835,94,1
1.2816156594693089,0.3554855695246356,95,1
1.2933470384562669,0.42907802600835854,96,1
1.2782855396139479,0.30226593801464735,97,1
1.2887180887546223,0.3562184124477644,98,1
1.3026176656099533,0.35946440036081545,99,1
1.3081538488878133,0.42033984551210635,100,1
1.3047053765949013,0.4675195723427599,101,1
1.306610856886942,0.6030024266174075,102,1
1.295659128442058,0.524680113710486,103,1
1.3024724676400905,0.40227201794899153,104,1
1.2993210004127493,0.5327438933507338,105,1
1.3019993094480438,0.5542650984692601,106,1
1.289997579809199,0.4128199063125214,107,1
1.284479876199754,0.34539319682569714,108,1
1.2865791341087691,0.5041425289668753,109,1
1.2916953298061997,0.44510095427488194,110,1
1.3001075927119887,0.3958706789263778,111,1
1.299699869439833,0.5069015976225718,112,1
1.2915899547127732,0.3651012558391146,113,1
1.291222991630035,0.24013720892184343,114,1
1.28496915726496,0.4395339668684106,115,1
1.2943252061304338,0.41773862388188526,116,1
1.2674229263527765,0.1989380946648372,117,1
1.3015600879519496,0.41504560407914193,118,1
1.312632226948706,0.4592189978247534,119,1
1.3034001419390235,0.39691732639801774,120,1
1.278907627721316,0.36813656142605533,121,1
1.2924989719839703,0.4513542288627436,122,1
1.2866319338776624,0.383050077928539,123,1
1.2955731982071403,0.3954330052244351,124,1
1.3003996938378426,0.4085600415451286,125,1
1.3068033085767021,0.6055345805046347,126,1
1.2759873672417594,0.32010428002056,127,1
1.2926424336195736,0.42867233792285075,128,1
1.3056404562001893,0.42526008789415226,129,1
1.2961958460072074,0.3767502970930091,130,1
1.2969593101742405,0.4184888282759379,131,1
1.3061779660388255,0.4972739849282944,132,1
1.2874613507881307,0.39506786336994815,133,1
1.303265474580557,0.44585729557452475,134,1
1.2926915224847748,0.43513750958370123,135,1
1.2920623374066067,0.4036116099106661,136,1
1.3092434086607194,0.46979601735267545,137,1
1.2991740119202173,0.4344268831108448,138,1
1.309310599966784,0.45502127773655116,139,1
1.2993042280346747,0.37538345407996776,140,1
1.2829307118896198,0.27193677719293086,141,1
1.2896277132637732,0.42143820181185315,142,1
1.2928730521294582,0.4486833987715798,143,1
1.2719813381384795,0.4154205285837157,144,1
1.2879624377585703,0.37754589602660205,145,1
1.2777765573036306,0.3214686467944658,146,1
1.30768000745091,0.49010638644346577,147,1
1.300079641770365,0.3474586965711082,148,1
1.2970397807212515,0.46012032319316265,149,1
1.28757290297952,0.39240018025111983,150,1
1.281130542852792,0.41186739984750853,151,1
1.321566806217024,0.49357191152189095,152,1
1.3032727151483372,0.42446176797071267,153,1
1.2972229600818945,0.4617725565361163,154,1
1.3164612279470684,0.35224753053619823,155,1
1.3027548712279062,0.4457508653279594,156,1
1.272637772945476,0.3488888575967056,157,1
1.2912636577350383,0.50825400924641,158,1
1.3045709622837962,0.45942063668843586,159,1
1.2978665113732586,0.41346183074760007,160,1
1.2990139487765395,0.38687020837487257,161,1
1.2912601636158394,0.34671470931358866,162,1
1.2900973896955614,0.4111496540990615,163,1
1.2916716797498744,0.4051088842068889,164,1
1.292618879278442,0.39227097018238016,165,1
1.2662550316722345,0.29246381923372267,166,1
1.289001671203983,0.4638717097941965,167,1
1.3033141905311951,0.36856193655602737,168,1
1.290232267874856,0.5115936295887076,169,1
1.315972332423286,0.4320314970721832,170,1
1.2921380971411034,0.5007481408603118,171,1
1.2968030310098921,0.41193082417914917,172,1
1.311574147916221,0.45509873877808577,173,1
1.2946530519086554,0.3538956030057992,174,1
1.3011617873782237,0.6031517485278867,175,1
1.2836362805329,0.4170906787294024,176,1
1.313567442059759,0.44532415192559827,177,1
1.283626744322392,0.375435060985376,178,1
1.2918478337594737,0.5320487010389047,179,1
1.2900621364885816,0.36444241771775865,180,1
1.2947487635752661,0.39749911249464653,181,1
1.2947414916549727,0.4092355175394645,182,1
1.2894278783113535,0.39515001725553067,183,1
1.2893596882590597,0.40418048984733285,184,1
1.2870340382152738,0.4113070109441524,185,1
1.2770054164570148,0.324061623722642,186,1
1.3123528845642283,0.43630893913051255,187,1
1.3052411684946446,0.5464565669563102,188,1
1.3148833438641099,0.4857966928953873,189,1
1.3045220742044876,0.4707616684397081,190,1
1.2990710202704536,0.4780358874490278,191,1
1.2911302464958696,0.3551279751805448,192,1
1.3086450677915784,0.47998449974083396,193,1
1.2889516624857311,0.43887026226840975,194,1
1.2863932079587492,0.3841645975453925,195,1
1.2984528781303564,0.4929872164118655,196,1
1.305302786227816,0.42504307729495955,197,1
1.2957663452143366,0.43799062647478115,198,1
1.3053099809862123,0.4756211918719846,199,1
1.2873940907214958,0.4246342032718484,200,1
1.2956018797215105,0.41303677485974105,201,1
1.2829859728310078,0.35782853146074944,202,1
1.2992126292799453,0.4507420247120244,203,1
1.298667991732221,0.41798542959321644,204,1
1.3060667301663937,0.4394591092047289,205,1
1.3010211225233463,0.46588458130860816,206,1
1.2734787240394063,0.2299886795282427,207,1
1.2937308502722566,0.4295867800278781,208,1
1.3036144299407457,0.47805138476752457,209,1
1.3148177460368176,0.5616561472443385,210,1
1.305538025709792,0.4960104823466826,211,1
1.2851765986507817,0.4501751579988456,212,1
1.2919240385340338,0.4363750513800518,213,1
1.2946887954483202,0.39931609107308674,214,1
1.2942981755480567,0.3407324275947879,215,1
1.3056485802409532,0.46445394049115396,216,1
1.2969799757758118,0.3830461175482851,217,1
1.2902765435921004,0.4422475141634578,218,1
1.2864902107410414,0.35003536612414327,219,1
1.293975511180967,0.4054318467999714,220,1
1.298041058087972,0.3793687660485358,221,1
1.289463103981915,0.409332135911533,222,1
1.2953730240263248,0.34777158679837045,223,1
1.2908023268205089,0.40120715206269053,224,1
1.2851990563161737,0.4547611521697596,225,1
1.294841080151012,0.44898060388187644,226,1
1.2869977293319457,0.40066084808512575,227,1
1.2996310347100044,0.41376566880843896,228,1
1.296765602969167,0.43779267623492135,229,1
1.2985105853561418,0.4339617670706113,230,1
1.2913292288701066,0.39842089263027686,231,1
1.284559732477223,0.3734998258776298,232,1
1.2935573171191692,0.393793830822111,233,1
1.2785892149748477,0.2911030901337782,234,1
1.3000414211047948,0.34359728623323826,235,1
1.3055955258759113,0.42096483553261765,236,1
1.286986218163733,0.372955469748221,237,1
1.2822610631894695,0.3759749829485096,238,1
1.2901027751980239,0.3482682309846074,239,1
1.2791080022803871,0.36170198809519105,240,1
1.2913345891212447,0.4303235049004731,241,1
1.2908310800059224,0.35169070774286315,242,1
1.3030163718812906,0.37033054779869473,243,1
1.2728939475793037,0.2675998405388705,244,1
1.3148900504757743,0.5194981334857186,245,1
1.2968036860875876,0.47098980433503257,246,1
1.2758399005424546,0.38504310084079113,247,1
1.2902662269811191,0.44504078045797163,248,1
1.2848481781844947,0.43133181229241424,249,1
1.2927316753490117,0.3899982276748171,250,1
1.2924857582751363,0.3790173609287109,251,1
1.306754758391254,0.553284935116962,252,1
1.278869273358865,0.34158980482877543,253,1
1.3219520380777878,0.6364177423982535,254,1
1.29304189803707,0.41062655468015896,255,1
1.2970180213283184,0.4338031490992032,256,1
1.2783485149950435,0.34272710390428107,257,1
1.3036513693246696,0.46658777883477554,258,1
1.2927180993735823,0.28880251818241925,259,1
1.28982685267494,0.3945646738986861,260,1
1.3021794693083026,0.3700989044394298,261,1
1.2867972682632518,0.38518975986558074,262,1
1.2839454771226364,0.40936550184674614,263,1
1.3122012256814135,0.6328263745728173,264,1
1.2878765180301297,0.3712494324817696,265,1
1.2862628166196872,0.4104347332278362,266,1
1.3057876614087465,0.45588635111787107,267,1
1.2825821955143426,0.3567310244759275,268,1
1.2858390312664678,0.34881744093269945,269,1
1.3085468401278557,0.5202430916940989,270,1
1.2995479504315055,0.3862156396329934,271,1
1.29309473416008,0.40785340844572476,272,1
1.2869247234978958,0.36462150090612067,273,1
1.3003664454219714,0.3616557828664935,274,1
1.2930240836309308,0.4612326862286525,275,1
1.2951459933097758,0.3758759815014997,276,1
1.2787363319575544,0.2614095207064785,277,1
1.2833914020991994,0.34087667691463386,278,1
1.3030554583453262,0.4863181774332302,279,1
1.307471974436107,0.5191543407814607,280,1
1.2828496705536774,0.39326595331799324,281,1
1.2956760342006155,0.3391121508987667,282,1
1.3078385230586387,0.5354556174413151,283,1
1.2990936451337594,0.4392915927951362,284,1
1.3071132991014225,0.4542317475018034,285,1
1.2842433503342785,0.2871013215524256,286,1
1.2874664261163062,0.387620518084272,287,1
1.2962919665227368,0.3777161808232395,288,1
1.3070571260634618,0.44854076153544803,289,1
1.3032322573418753,0.429730576532917,290,1
1.3057564574860736,0.4564812685465514,291,1
1.3026260097371436,0.5063030046338377,292,1
1.3070249163106342,0.4267965360940952,293,1
1.3208311583268464,0.5459850619566824,294,1
1.3027067055811852,0.3826499943549258,295,1
1.2993491519002514,0.37939157381272737,296,1
1.2941834564760042,0.5166493057491046,297,1
1.3082237126314624,0.4803993373273587,298,1
1.2939698225834004,0.3810456453512856,299,1
1.3131372884334036,0.5327375924167747,300,1
1.2970666495733136,0.47657083093233454,301,1
1.313669868467184,0.4327356836090146,302,1
1.3006640931354558,0.5430279398481846,303,1
1.2822234914685728,0.39085829653322873,304,1
1.2986938873479141,0.4522737449763784,305,1
1.3070423240639657,0.4300113274670928,306,1
1.3045421833017024,0.4199703404944102,307,1
1.3112450850713315,0.5138095604184783,308,1
1.3028209350633333,0.45588109703478197,309,1
1.3271826239141016,0.7420435799737315,310,1
1.2885930242824462,0.32057144344218036,311,1
1.289917056813622,0.3728261619573591,312,1
1.293949126082449,0.36931838474929746,313,1
1.286843297325271,0.35278746136076944,314,1
1.2929326948113562,0.38382983954587097,315,1
1.286814590153983,0.3993814183275507,316,1
1.3004109376189144,0.5171457482769007,317,1
1.2876670033588655,0.35419146950454217,318,1
1.281238287204722,0.38402221713184803,319,1
1.303358192223068,0.4664231030868911,320,1
1.2937375066698047,0.3805180511743444,321,1
1.285765266719846,0.40056119822578284,322,1
1.3036828695296192,0.351598262539964,323,1
1.2823748928247696,0.2682522829557248,324,1
1.2968297438546403,0.41343740445776944,325,1
1.28156824851868,0.29241246907813134,326,1
1.2979504058304507,0.4040956010958668,327,1
1.299938384132754,0.5321686115298608,328,1
1.2877835734983938,0.41053919494566604,329,1
1.3027138185635598,0.4232264772840088,330,1
1.2982412941473194,0.44528493008535835,331,1
1.2871447195955281,0.47228538223915406,332,1
1.2906848623801035,0.4491235058604294,333,1
1.283363602834658,0.3645120243079477,334,1
1.2993251589236043,0.5133038709754825,335,1
1.302907522665183,0.36449177179948256,336,1
1.293240128682992,0.40017217259816373,337,1
1.2877311675894276,0.43970565693949504,338,1
1.3041256792255163,0.41785578609676227,339,1
1.2900489002830597,0.46738202171763277,340,1
1.2929001921949212,0.3944153445342971,341,1
1.3236127314230648,0.531936340062927,342,1
1.3056834754269162,0.4363629133183977,343,1
1.2874694257736317,0.353448690751299,344,1
1.2965978857120084,0.4633481517100151,345,1
1.2918930176061056,0.36259650933032156,346,1
1.2758990805174173,0.2558709162968958,347,1
1.2769654014504104,0.3552300092774099,348,1
1.2945867271164735,0.4399987845147937,349,1
1.2866507018536584,0.30735850342021326,350,1
1.3060524964846418,0.38161794360744705,351,1
1.2975621678993652,0.31348788345691875,352,1
1.286494595068367,0.3319456568479296,353,1
1.3061573778311948,0.4186318346038731,354,1
1.312707957423965,0.49827769560931423,355,1
1.2918862183805393,0.3361713296793811,356,1
1.2954382907082207,0.44483450059181123,357,1
1.2914522477585413,0.374107838437456,358,1
1.299321675894105,0.4408889631555905,359,1
1.2932060336048885,0.41896917953642543,360,1
1.3011037928389355,0.41623298417976157,361,1
1.267899785251502,0.3278629389491352,362,1
1.2890419560247584,0.3268157951996539,363,1
1.2984150349489256,0.5568062357492379,364,1
1.2815535762560282,0.3746711720614375,365,1
1.294385407541072,0.31953036885781944,366,1
1.3132071617450574,0.41772769250504427,367,1
1.31448202749923,0.5190960688364362,368,1
1.2989312913335822,0.4258440357860328,369,1
1.282717450381542,0.2173473021220251,370,1
1.2924809002879405,0.40872412332614694,371,1
1.2839798926078345,0.34902199608686124,372,1
1.3196010483034388,0.5680285162289407,373,1
1.2927072199404468,0.40143263474289337,374,1
1.2997264032847375,0.43497184082252033,375,1
1.2902959199656325,0.4417728391825454,376,1
1.2887569236774294,0.4764881919136955,377,1
1.292730368824515,0.41386140757755174,378,1
1.3228004322341256,0.61821484275889,379,1
1.2940815796545226,0.45931005056852914,380,1
1.2843316371805964,0.4116379655338961,381,1
1.2917900885046083,0.3691192327990447,382,1
1.2953352481898577,0.4262670346519997,383,1
1.310244175847222,0.6346998927066393,384,1
1.315549274069949,0.4522986954717295,385,1
1.2934495978743223,0.4124457319324843,386,1
1.3134208353336119,0.4788956165306927,387,1
1.28859523819254,0.4372057904288006,388,1
1.2856770786057694,0.3705028967467959,389,1
1.3072740080225287,0.5684083681336283,390,1
1.3072576380623158,0.5661258593981938,391,1
1.2955356839981949,0.4811138836091253,392,1
1.310396921692114,0.5060085763409858,393,1
1.2912295498262347,0.5982907647667645,394,1
1.3059674759482842,0.42476850810857186,395,1
1.2884966045612647,0.3657077538803326,396,1
1.279095265429884,0.31786282998734305,397,1
1.2795496716424544,0.3701415250589178,398,1
1.293140259595253,0.39514560343315946,399,1
1.2919103904426534,0.3371643352128222,400,1
1.280846771175006,0.2704688995511944,401,1
1.3015597827949024,0.43435328403175866,402,1
1.294880998818261,0.39567815074535595,403,1
1.3100513814986323,0.4533944823883188,404,1
1.2880209277981207,0.3665212525051154,405,1
1.2988124941775887,0.5164913863662435,406,1
1.2775490067531496,0.22129625306900427,407,1
1.3008613616628981,0.4113815033028481,408,1
1.2919515586658987,0.377932447741592,409,1
1.2872221347660355,0.387895876830856,410,1
1.289917553617772,0.4194274359706205,411,1
1.2957459345047402,0.38779239366479873,412,1
1.2920919448355048,0.3908545439040932,413,1
1.308028786343706,0.4374125238020868,414,1
1.292687130692923,0.518216204417154,415,1
1.3062992304260772,0.4225538848375524,416,1
1.2971759390998356,0.3558027666988974,417,1
1.2944319105237962,0.4921849240955747,418,1
1.3011139784361083,0.3951928449697049,419,1
1.2856741886195004,0.4159973974938504,420,1
1.2905490386724123,0.3136842298916721,421,1
1.3056301654368385,0.5452413897389817,422,1
1.2935968624550227,0.46630817192229007,423,1
1.3001367203224228,0.5723314882427701,424,1
1.2927651228165655,0.4725130069794933,425,1
1.2922245037229303,0.40807855244270463,426,1
1.2956924985339884,0.40985538007992073,427,1
1.291530790670641,0.34333382506184607,428,1
1.2893595070335109,0.36940602458591915,429,1
1.2930734595912112,0.5011899543629695,430,1
1.3043553639921874,0.4020201057526039,431,1
1.2872426737500293,0.3242031817755712,432,1
1.3022643155942486,0.39794921530348537,433,1
1.3131478805723407,0.45706781057597445,434,1
1.2882161140692838,0.36598583691547293,435,1
1.2934375998683916,0.40737588419867,436,1
1.2969470944232047,0.40641059669195906,437,1
1.2921361234902686,0.4543116566971767,438,1
1.2746659559227733,0.3858371020134489,439,1
1.2925100692645934,0.48346584898015893,440,1
1.3058063969893376,0.5576705368103724,441,1
1.2919527966765654,0.36412754059233365,442,1
1.2999503588099441,0.48570465975540583,443,1
1.3144916573470964,0.6532377407939907,444,1
1.2724407434363108,0.3098588703010233,445,1
1.2905757447987642,0.3488527748639291,446,1
1.2874033708590709,0.49088919809809367,447,1
1.2864448213410384,0.4120105869518271,448,1
1.292813706398077,0.3625529318765007,449,1
1.2907629747185527,0.3174059622798308,450,1
1.294119602661238,0.38949268576842794,451,1
1.2932698173867052,0.39945411775733236,452,1
1.2968641761035982,0.4157557642535049,453,1
1.2867935099796957,0.308539560652999,454,1
1.2908964953085091,0.48667259913285654,455,1
1.3041952967531565,0.4257615866363147,456,1
1.2942989716902251,0.3693533874776796,457,1
1.2931142743441746,0.45225561468097414,458,1
1.2930454639738498,0.48409488836943715,459,1
1.2895662448042948,0.3556494817561868,460,1
1.2875864816675877,0.3645330595717827,461,1
1.2866738337711627,0.3170117426577898,462,1
1.2855733986514364,0.4098413937419133,463,1
1.2896992750824987,0.42984297330225685,464,1
1.2961424821878058,0.3942449510206092,465,1
1.3051572958905198,0.39816881136914817,466,1
1.3172398936404441,0.5524210963692692,467,1
1.2752675702580665,0.34322871462596083,468,1
1.281793520217687,0.33304562608776855,469,1
1.301785912472834,0.6236222084376819,470,1
1.2978796003580921,0.4040701702811402,471,1
1.2891560845553225,0.39667730573325566,472,1
1.2970168449356982,0.5065830009922643,473,1
1.2812090943175956,0.34044682439185253,474,1
1.2959494850068047,0.3662544813189072,475,1
1.3168027522101995,0.38875627023290765,476,1
1.2797974785389332,0.3552112662928124,477,1
1.3024237471747468,0.42026960552638976,478,1
1.2851822920272584,0.37160389488161644,479,1
1.2781045376168934,0.3369737206584058,480,1
1.290212243238529,0.3898417668668992,481,1
1.2855869117807266,0.4057733728849788,482,1
1.283526517748458,0.3427531399141279,483,1
1.2920125090038574,0.4182218785895338,484,1
1.2992025317475218,0.5002278975696008,485,1
1.2867911951683642,0.36840650051901036,486,1
1.2930325482674963,0.42564833775483674,487,1
1.2808127056448053,0.2636546961920052,488,1
1.278210508196133,0.3460084190696911,489,1
1.3145566385008773,0.5361614239104168,490,1
1.281617788893661,0.34970652629215127,491,1
1.2892224834256,0.34459766183206053,492,1
1.2945762861485277,0.38669248922913657,493,1
1.2926559290972248,0.40524487639884604,494,1
1.2892132725128709,0.41588758999336667,495,1
1.2961799045712392,0.4557971116178655,496,1
1.304711884133052,0.5380249369137358,497,1
1.2858637135065305,0.39513802090740874,498,1
1.2887890352080047,0.3406935940828396,499,1
1.3092071041424884,0.5306348224995806,500,1
1.2917702755095828,0.45350493885884635,501,1
1.2918748256169614,0.33447553063853197,502,1
1.2986314116139865,0.3946101832851744,503,1
1.2959145637864407,0.4884525853719943,504,1
1.2946480983317759,0.4004400568053758,505,1
1.2762947189105012,0.3216088902067365,506,1
1.3123913895959953,0.42966387088072117,507,1
1.2865102083744913,0.4432349441815105,508,1
1.2935510021047343,0.38811378573095007,509,1
1.296603635438755,0.3782475015607205,510,1
1.2820897557626094,0.29756786910991384,511,1
1.3113929359418248,0.45088553849381297,512,1
1.2856082324597775,0.3251017895059734,513,1
1.2895916467348283,0.4072513284085245,514,1
1.3227155567038276,0.5512451683089173,515,1
1.2786928549779872,0.2512512120124307,516,1
1.302279453581285,0.5116579297927424,517,1
1.2936261499952564,0.40421146566051425,518,1
1.2686204385004993,0.31891495435236555,519,1
1.2832297403960282,0.32491885756575006,520,1
1.3074385966066924,0.6777766169930236,521,1
1.3052992806805839,0.5700806602448932,522,1
1.3019468638502467,0.4716734392026548,523,1
1.2888882189321949,0.38314309776426786,524,1
1.279891449757746,0.34089235156943154,525,1
1.2924841888777108,0.441022855885953,526,1
1.2835526562172068,0.3976238280118342,527,1
1.283160973761086,0.24942665131305053,528,1
1.2892238468831307,0.4092365099056889,529,1
1.291751563982688,0.36063500542703397,530,1
1.2860657320573476,0.2887202630817109,531,1
1.3029504661562072,0.4746488880378293,532,1
1.297299125039286,0.4112030999252211,533,1
1.3000847515969929,0.3890137061154734,534,1
1.3100390070137158,0.4337162635266239,535,1
1.2974883018275865,0.39131822663431853,536,1
1.2918954699318235,0.39902984728917945,537,1
1.274915299234892,0.23514646744289167,538,1
1.2946645112740875,0.32953217704347526,539,1
1.2995898741601264,0.46179744878203866,540,1
1.2864859899402883,0.3651412501150932,541,1
1.2944660952905294,0.3681916188118061,542,1
1.3075230368410486,0.41975162580507436,543,1
1.2998302080232775,0.38056198252066875,544,1
1.2951711536528165,0.3716769457239312,545,1
1.310355201466619,0.5239229428881027,546,1
1.2967693098396036,0.44356350688350676,547,1
1.2966850530012584,0.5543857001533218,548,1
1.2917175834940502,0.37457670382268166,549,1
1.276077604292285,0.4475784363179039,550,1
1.2842582618183958,0.37506234548133177,551,1
1.3050775840603266,0.4590889011088932,552,1
1.2855420440445504,0.3560963340923014,553,1
1.2800908707756933,0.38026212392190645,554,1
1.3143438344177074,0.5531191241903786,555,1
1.284716720575194,0.37276041289231077,556,1
1.2860699568589136,0.4605089659467186,557,1
1.2964624324492988,0.39911126144830916,558,1
1.2836073738538616,0.43271219511100345,559,1
1.2990628730028335,0.372406546514052,560,1
1.3053717961973534,0.5137410264108001,561,1
1.2896427890242785,0.3592427380053284,562,1
1.287179525941003,0.34613956902384024,563,1
1.2898386882459496,0.3004559053859905,564,1
1.285318994001176,0.40657925029155245,565,1
1.2903857360374587,0.3331343023873365,566,1
1.3000446067823168,0.41411537249568803,567,1
1.2854682982198442,0.42887054552668247,568,1
1.298774166947706,0.33717963301694676,569,1
1.292928193589132,0.4513561724712049,570,1
1.2997442035975222,0.4741254845658786,571,1
1.3174110460294914,0.4002085765233093,572,1
1.3029815740176138,0.48437114026338096,573,1
1.2855459001744343,0.4061824359930423,574,1
1.2978424911464257,0.38547055952114384,575,1
1.3255178300371235,0.6334639004693221,576,1
1.2901718218758402,0.32592769024725415,577,1
1.3039278223777457,0.48083744103072806,578,1
1.2940038295215062,0.3576277726099655,579,1
1.318633635249763,0.5788610464970952,580,1
1.2868836980336371,0.37668342255237314,581,1
1.281259515798801,0.3725515296099697,582,1
1.2781927667799766,0.2385561466952937,583,1
1.290744736721024,0.3707813120869602,584,1
1.2713657772199576,0.23034283337428202,585,1
1.286814921333526,0.31088907054656756,586,1
1.302007632942833,0.4080261893270922,587,1
1.2898178065349242,0.3575453706511072,588,1
1.2994929165427906,0.4272117104266996,589,1
1.2987889273417266,0.37667371715515496,590,1
1.287177997421439,0.3681571791458517,591,1
1.3071961444293683,0.4183109133736305,592,1
1.2686395587899322,0.3423759853875436,593,1
1.3034583096412824,0.4339662501426224,594,1
1.2908218853913895,0.4277296066091655,595,1
1.2795396660230924,0.3386190583842815,596,1
1.2813324776964579,0.3733747737373443,597,1
1.2931776044387704,0.43050989224583774,598,1
1.3042602740676654,0.4491292976476373,599,1
1.3377878638404055,0.6068180999489663,600,1
1.2848997529674966,0.3893485913438895,601,1
1.290758897250423,0.3704675312380206,602,1
1.2816002892459641,0.3768000570633403,603,1
1.2777070747780628,0.31983260177264833,604,1
1.2849048414493134,0.38333517758315283,605,1
1.2923429035920107,0.4470195225881216,606,1
1.2898767416688792,0.47099829919732816,607,1
1.3126527854656758,0.5425745202642922,608,1
1.2896381098728644,0.47018890445578976,609,1
1.2823240411478656,0.37987279856276746,610,1
1.2904917336778754,0.39499117921178817,611,1
1.303673910153703,0.3819187635214607,612,1
1.3092554660754308,0.5556931640444116,613,1
1.2846025993359838,0.334868187025869,614,1
1.2866020852709559,0.3947759981466623,615,1
1.2763441521083683,0.39033359440214394,616,1
1.2974365910643733,0.42125712263923476,617,1
1.278817110629153,0.2734780235302227,618,1
1.2993898296515343,0.4699184463431483,619,1
1.3096015234243275,0.49623568651842415,620,1
1.2886428455321584,0.4383035876959932,621,1
1.294555547632336,0.386802913504022,622,1
1.3038192014071692,0.4689328436049461,623,1
1.3180002402689757,0.6255573712992718,624,1
1.2922888091068883,0.42917980547424606,625,1
1.3025312046848458,0.5209139504806707,626,1
1.292757929816829,0.40221886413875535,627,1
1.2887554761836262,0.41188800690595556,628,1
1.2980207969689794,0.3767021600274473,629,1
1.3109280889362147,0.534296577591924,630,1
1.2729926562084852,0.3930125779469122,631,1
1.2867276331845645,0.3239152411992681,632,1
1.3037711584371354,0.45419629347245094,633,1
1.2986172095678743,0.37929568131187763,634,1
1.284919828614897,0.3359216932747944,635,1
1.280497134944866,0.3683751451065152,636,1
1.2942501029696933,0.43727138633055324,637,1
1.298450936134309,0.4899619243012745,638,1
1.283823864394984,0.3353244129014378,639,1
1.2926036010037387,0.47547190548061113,640,1
1.285779588053505,0.24246799641303748,641,1
1.2888618958769962,0.3936275011158605,642,1
