file_name,path,well_plate,well,plate,date_time,RFU,plate_key,population,acclimation_level,p,phosphate_level,multitron,slot,phosphate_concentration,population_new_color,start_time,days,N0,N0_mean,ancestor_id,treatment,note,time_point,iteration,term,estimate,std.error,statistic,p.value,number_of_points
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate10_190319_195801_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,G02_10,G02,10,2019-03-19T19:48:55Z,10,1,11,LP,P,4,5,18,4,no,2019-03-19T19:48:55Z,0,10,12.4,anc4,N,NA,1,4,days,1.3183215706797355,0.12507298422750424,10.540418291145478,0.00045824629063556243,6
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate11_190319_201202_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,B02_11,B02,11,2019-03-19T19:58:30Z,6,2,28,LP,P,4,4,9,4,no,2019-03-19T19:48:55Z,0.006655092592592593,6,12.75,anc5,P,NA,1,5,days,1.6442843154500402,0.14145899516448848,11.623752265015504,8.274374684157664e-5,7
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate11_190319_201202_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,C02_11,C02,11,2019-03-19T19:58:30Z,9,2,21,LP,P,4,4,9,4,no,2019-03-19T19:48:55Z,0.006655092592592593,9,13.1,anc4,B,NA,1,5,days,1.4923530486176435,0.1450462962986872,10.288804931251116,1.4910705427820652e-4,7
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate11_190319_201202_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,D02_11,D02,11,2019-03-19T19:58:30Z,17,2,18,LP,P,4,4,9,4,no,2019-03-19T19:48:55Z,0.006655092592592593,17,17.15,anc5,S,NA,1,4,days,1.3190040270574794,0.1594467332589543,8.272380374926282,0.0011653648244601329,6
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate11_190319_201202_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,E02_11,E02,11,2019-03-19T19:58:30Z,16,2,26,LP,P,4,4,9,4,no,2019-03-19T19:48:55Z,0.006655092592592593,16,16.55,anc3,L,NA,1,3,days,1.2191230766845198,0.19301765428130638,6.3161221248070625,0.008021461090177076,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate11_190319_201202_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,F02_11,F02,11,2019-03-19T19:58:30Z,10,2,28,LP,P,4,4,9,4,no,2019-03-19T19:48:55Z,0.006655092592592593,10,12.75,anc5,P,NA,1,5,days,1.3692562250078018,0.12908258038799642,10.60759880141915,1.2874467725972196e-4,7
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate11_190319_201202_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,G02_11,G02,11,2019-03-19T19:58:30Z,19,2,27,LP,P,4,4,9,4,no,2019-03-19T19:48:55Z,0.006655092592592593,19,14.6,anc3,N,NA,1,4,days,1.1883556156785406,0.15035244738491177,7.903799614490312,0.001386199490668839,6
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate12_190319_204020_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,B02_12,B02,12,2019-03-19T20:12:22Z,20,3,15,LP,P,4,4,1,4,no,2019-03-19T19:48:55Z,0.01628472222222222,20,20.9,anc4,S,NA,1,3,days,1.6561227491827768,0.6952345051821085,2.3821066659356545,0.09743239607970439,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate12_190319_204020_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,C02_12,C02,12,2019-03-19T20:12:22Z,13,3,10,LP,P,4,4,1,4,no,2019-03-19T19:48:55Z,0.01628472222222222,13,17,anc2,L,NA,1,4,days,1.3990594024915028,0.22440774990985174,6.234452255118319,0.003372187475091944,6
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate12_190319_204020_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,D02_12,D02,12,2019-03-19T20:12:22Z,11,3,29,LP,P,4,4,1,4,no,2019-03-19T19:48:55Z,0.01628472222222222,11,15.525,anc3,P,NA,1,4,days,1.59808521535722,0.15684470014181748,10.188965351792229,5.226900003639399e-4,6
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate12_190319_204020_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,E02_12,E02,12,2019-03-19T20:12:22Z,15,3,anc4,LP,P,4,4,1,4,no,2019-03-19T19:48:55Z,0.01628472222222222,15,18.75,anc4,none,NA,1,4,days,1.2026595423922268,0.13681384264113003,8.790481424799,9.237002238384528e-4,6
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate12_190319_204020_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,F02_12,F02,12,2019-03-19T20:12:22Z,20,3,15,LP,P,4,4,1,4,no,2019-03-19T19:48:55Z,0.01628472222222222,20,20.9,anc4,S,NA,1,3,days,1.4089330825535862,0.3485854862401604,4.041858132850924,0.027254664944594362,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate13_190319_204714_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,B02_13,B02,13,2019-03-19T20:40:34Z,10,1,25,LP,P,5,6,9,6,no,2019-03-19T20:40:34Z,0,10,14.775,anc2,BS,NA,1,4,days,1.5119572688969418,0.13405795907985044,11.278384955841062,3.521585639565531e-4,6
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate13_190319_204714_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,C02_13,C02,13,2019-03-19T20:40:34Z,15,1,6,LP,P,5,6,9,6,no,2019-03-19T20:40:34Z,0,15,12.425,cc1690,P,NA,1,4,days,1.514894264756774,0.20902652016543966,7.247378292274924,0.001924072174710765,6
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate13_190319_204714_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,D02_13,D02,13,2019-03-19T20:40:34Z,16,1,24,LP,P,5,6,9,6,no,2019-03-19T20:40:34Z,0,16,12.175,anc4,C,NA,1,3,days,1.5150681923986489,0.2573740012503456,5.8866403950605495,0.00978350213064503,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate13_190319_204714_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,E02_13,E02,13,2019-03-19T20:40:34Z,21,1,1,LP,P,5,6,9,6,no,2019-03-19T20:40:34Z,0,21,15.6,anc2,N,NA,1,3,days,1.4438977859266877,0.16720035656686486,8.635733891806987,0.0032658469489722053,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate13_190319_204714_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,F02_13,F02,13,2019-03-19T20:40:34Z,13,1,25,LP,P,5,6,9,6,no,2019-03-19T20:40:34Z,0,13,14.775,anc2,BS,NA,1,4,days,1.387301613922736,0.10215150119916232,13.580824536469098,1.7018045436092093e-4,6
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate13_190319_204714_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,G02_13,G02,13,2019-03-19T20:40:34Z,11,1,11,LP,P,5,6,9,6,no,2019-03-19T20:40:34Z,0,11,12.4,anc4,N,NA,1,3,days,1.4804151219964883,0.10806923887740272,13.698765137745808,8.416995984663209e-4,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate14_190319_205650_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,B02_14,B02,14,2019-03-19T20:50:11Z,7,2,28,LP,P,5,6,2,6,no,2019-03-19T20:40:34Z,0.006678240740740741,7,12.75,anc5,P,NA,1,4,days,1.9263145139288427,0.2396150895831088,8.039203696563167,0.0012995033522434608,6
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate14_190319_205650_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,C02_14,C02,14,2019-03-19T20:50:11Z,16,2,21,LP,P,5,6,2,6,no,2019-03-19T20:40:34Z,0.006678240740740741,16,13.1,anc4,B,NA,1,4,days,1.5423045039288186,0.20659413337884305,7.465383835951478,0.0017206766437810146,6
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate14_190319_205650_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,D02_14,D02,14,2019-03-19T20:50:11Z,19,2,18,LP,P,5,6,2,6,no,2019-03-19T20:40:34Z,0.006678240740740741,19,17.15,anc5,S,NA,1,4,days,1.432769106494047,0.20267487204855583,7.069298191789614,0.0021126290085527063,6
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate14_190319_205650_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,E02_14,E02,14,2019-03-19T20:50:11Z,11,2,26,LP,P,5,6,2,6,no,2019-03-19T20:40:34Z,0.006678240740740741,11,16.55,anc3,L,NA,1,4,days,1.3015479705400024,0.15279940622793126,8.518017200920795,0.0010421034266866935,6
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate14_190319_205650_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,F02_14,F02,14,2019-03-19T20:50:11Z,6,2,28,LP,P,5,6,2,6,no,2019-03-19T20:40:34Z,0.006678240740740741,6,12.75,anc5,P,NA,1,4,days,1.7342011925897998,0.2616819087062647,6.627134451760757,0.0026893097399990663,6
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate14_190319_205650_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,G02_14,G02,14,2019-03-19T20:50:11Z,16,2,27,LP,P,5,6,2,6,no,2019-03-19T20:40:34Z,0.006678240740740741,16,14.6,anc3,N,NA,1,3,days,1.345131455688639,0.1444997537230829,9.308884070947471,0.002624361266057842,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate15_190319_211127_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,B02_15,B02,15,2019-03-19T21:04:38Z,19,3,15,LP,P,5,6,15,6,no,2019-03-19T20:40:34Z,0.016712962962962964,19,20.9,anc4,S,NA,1,3,days,1.6454715600228218,0.2169640089845075,7.584076122691474,0.004755840804166101,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate15_190319_211127_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,C02_15,C02,15,2019-03-19T21:04:38Z,16,3,10,LP,P,5,6,15,6,no,2019-03-19T20:40:34Z,0.016712962962962964,16,17,anc2,L,NA,1,3,days,1.4909586696714483,0.12343510392838959,12.078886979642537,0.0012211710486061918,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate15_190319_211127_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,D02_15,D02,15,2019-03-19T21:04:38Z,16,3,29,LP,P,5,6,15,6,no,2019-03-19T20:40:34Z,0.016712962962962964,16,15.525,anc3,P,NA,1,5,days,1.3612204902633058,0.081494048238765035,16.703311710263048,1.4052578181926903e-5,7
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate15_190319_211127_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,E02_15,E02,15,2019-03-19T21:04:38Z,15,3,anc4,LP,P,5,6,15,6,no,2019-03-19T20:40:34Z,0.016712962962962964,15,18.75,anc4,none,NA,1,4,days,1.301564275439834,0.15053566806924035,8.646218481862828,9.841846275927498e-4,6
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate15_190319_211127_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,F02_15,F02,15,2019-03-19T21:04:38Z,23,3,15,LP,P,5,6,15,6,no,2019-03-19T20:40:34Z,0.016712962962962964,23,20.9,anc4,S,NA,1,4,days,1.3545200225133598,0.24890512885051794,5.441912863622943,0.005536018837887923,6
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate16_190319_211906_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,B02_16,B02,16,2019-03-19T21:12:25Z,21,1,25,HP,P,6,5,3,8,no,2019-03-19T21:12:25Z,0,21,14.775,anc2,BS,NA,1,5,days,1.3935082681462503,0.09715845499172611,14.342635113587589,2.9703064468055985e-5,7
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate16_190319_211906_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,C02_16,C02,16,2019-03-19T21:12:25Z,12,1,6,HP,P,6,5,3,8,no,2019-03-19T21:12:25Z,0,12,12.425,cc1690,P,NA,1,5,days,1.5811557959616636,0.17070622007733144,9.262438095374533,2.4655520368694483e-4,7
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate16_190319_211906_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,D02_16,D02,16,2019-03-19T21:12:25Z,7,1,24,HP,P,6,5,3,8,no,2019-03-19T21:12:25Z,0,7,12.175,anc4,C,NA,1,4,days,1.7035253147986158,0.10739529808727334,15.862196438192935,9.23161315024381e-5,6
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate16_190319_211906_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,E02_16,E02,16,2019-03-19T21:12:25Z,11,1,1,HP,P,6,5,3,8,no,2019-03-19T21:12:25Z,0,11,15.6,anc2,N,NA,1,3,days,1.4872128372436486,0.1099527649519235,13.525924863225837,8.739556626378016e-4,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate16_190319_211906_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,F02_16,F02,16,2019-03-19T21:12:25Z,18,1,25,HP,P,6,5,3,8,no,2019-03-19T21:12:25Z,0,18,14.775,anc2,BS,NA,1,3,days,1.4565187220100897,0.16940286614333816,8.59795796357822,0.0033077278641920954,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate16_190319_211906_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,G02_16,G02,16,2019-03-19T21:12:25Z,13,1,11,HP,P,6,5,3,8,no,2019-03-19T21:12:25Z,0,13,12.4,anc4,N,NA,1,3,days,1.3886124180524453,0.12961226642701162,10.713587967651293,0.0017386402316876945,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate17_190319_211906_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,B02_17,B02,17,2019-03-19T21:20:04Z,17,2,28,HP,P,6,4,4,8,no,2019-03-19T21:12:25Z,0.0053125,17,12.75,anc5,P,NA,1,4,days,1.3472690707314219,0.15107551294506835,8.917852036162168,8.740852862780622e-4,6
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate17_190319_211906_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,C02_17,C02,17,2019-03-19T21:20:04Z,12,2,21,HP,P,6,4,4,8,no,2019-03-19T21:12:25Z,0.0053125,12,13.1,anc4,B,NA,1,5,days,1.6612796863714403,0.24239843648104403,6.853508258917153,0.0010102940451689327,7
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate17_190319_211906_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,D02_17,D02,17,2019-03-19T21:20:04Z,13,2,18,HP,P,6,4,4,8,no,2019-03-19T21:12:25Z,0.0053125,13,17.15,anc5,S,NA,1,4,days,1.6065377758088664,0.23761124879686854,6.761202526999382,0.0024959334114655948,6
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate17_190319_211906_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,E02_17,E02,17,2019-03-19T21:20:04Z,11,2,26,HP,P,6,4,4,8,no,2019-03-19T21:12:25Z,0.0053125,11,16.55,anc3,L,NA,1,3,days,1.552225487319439,0.06475531183126693,23.970627944222965,1.5911758946938632e-4,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate17_190319_211906_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,F02_17,F02,17,2019-03-19T21:20:04Z,17,2,28,HP,P,6,4,4,8,no,2019-03-19T21:12:25Z,0.0053125,17,12.75,anc5,P,NA,1,2,days,1.3207136146293665,0.23902898028414113,5.525328406034253,0.03122919076512291,4
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate17_190319_211906_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,G02_17,G02,17,2019-03-19T21:20:04Z,10,2,27,HP,P,6,4,4,8,no,2019-03-19T21:12:25Z,0.0053125,10,14.6,anc3,N,NA,1,5,days,1.2936459704037415,0.1233004540660288,10.491818381390383,1.3573172994810982e-4,7
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate18_190319_215345_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,B02_18,B02,18,2019-03-19T21:29:42Z,24,3,15,HP,P,6,6,4,8,no,2019-03-19T21:12:25Z,0.012002314814814815,24,20.9,anc4,S,NA,1,3,days,1.541025740188559,0.41005558114691176,3.7580899054668673,0.03293311264296237,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate18_190319_215345_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,C02_18,C02,18,2019-03-19T21:29:42Z,22,3,10,HP,P,6,6,4,8,no,2019-03-19T21:12:25Z,0.012002314814814815,22,17,anc2,L,NA,1,3,days,1.5100478800668486,0.3214144687251445,4.698132868928674,0.018240507846936,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate18_190319_215345_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,D02_18,D02,18,2019-03-19T21:29:42Z,20,3,29,HP,P,6,6,4,8,no,2019-03-19T21:12:25Z,0.012002314814814815,20,15.525,anc3,P,NA,1,4,days,1.3756270289317845,0.13885201973883834,9.907144537898338,5.826666253598253e-4,6
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate18_190319_215345_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,E02_18,E02,18,2019-03-19T21:29:42Z,20,3,anc4,HP,P,6,6,4,8,no,2019-03-19T21:12:25Z,0.012002314814814815,20,18.75,anc4,none,NA,1,3,days,1.4717420990162362,0.21401750769770414,6.87673693077038,0.0062981354878827766,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate18_190319_215345_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,F02_18,F02,18,2019-03-19T21:29:42Z,25,3,15,HP,P,6,6,4,8,no,2019-03-19T21:12:25Z,0.012002314814814815,25,20.9,anc4,S,NA,1,3,days,1.4368384993639356,0.3421296677911725,4.199689867997494,0.02463689514775869,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate19_190319_222609_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,B02_19,B02,19,2019-03-19T22:19:28Z,23,1,25,HP,P,7,4,8,10,no,2019-03-19T22:02:06Z,0.012060185185185186,23,14.775,anc2,BS,NA,1,3,days,1.5863151249001548,0.2699724330014701,5.875841126680948,0.009834068988772935,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate19_190319_222609_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,C02_19,C02,19,2019-03-19T22:19:28Z,14,1,6,HP,P,7,4,8,10,no,2019-03-19T22:02:06Z,0.012060185185185186,14,12.425,cc1690,P,NA,1,4,days,1.6047658857087594,0.20064078720330678,7.998203695655712,0.0013250281325752362,6
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate19_190319_222609_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,D02_19,D02,19,2019-03-19T22:19:28Z,11,1,24,HP,P,7,4,8,10,no,2019-03-19T22:02:06Z,0.012060185185185186,11,12.175,anc4,C,NA,1,5,days,1.6185158465115754,0.18752781734545207,8.63080405575268,3.4476716065364685e-4,7
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate19_190319_222609_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,E02_19,E02,19,2019-03-19T22:19:28Z,16,1,1,HP,P,7,4,8,10,no,2019-03-19T22:02:06Z,0.012060185185185186,16,15.6,anc2,N,NA,1,3,days,1.4952854052163842,0.287182484056083,5.206743057924015,0.013769265444800238,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate19_190319_222609_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,F02_19,F02,19,2019-03-19T22:19:28Z,23,1,25,HP,P,7,4,8,10,no,2019-03-19T22:02:06Z,0.012060185185185186,23,14.775,anc2,BS,NA,1,3,days,1.500314371342663,0.2570188979549904,5.837369871554739,0.010017016991657962,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate19_190319_222609_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,G02_19,G02,19,2019-03-19T22:19:28Z,15,1,11,HP,P,7,4,8,10,no,2019-03-19T22:02:06Z,0.012060185185185186,15,12.4,anc4,N,NA,1,3,days,1.6153127170464112,0.16245776310428628,9.94297032151979,0.002164361178575783,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate2_190319_184336_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,B02_2,B02,2,2019-03-19T18:36:56Z,7,2,28,LP,P,1,5,16,0.5,no,2019-03-19T18:27:54Z,0.006273148148148148,7,12.75,anc5,P,NA,1,3,days,0.982107644040949,0.31104676299614686,3.1574276310765366,0.050972182184697415,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate2_190319_184336_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,C02_2,C02,2,2019-03-19T18:36:56Z,14,2,21,LP,P,1,5,16,0.5,no,2019-03-19T18:27:54Z,0.006273148148148148,14,13.1,anc4,B,NA,1,3,days,0.8394169142960302,0.15237641838165344,5.5088374120565256,0.011776860661795608,5
data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_plate2_190319_184336_0001_,data-raw/phosphate-rstar-rfu/chlamee_phosphate_20190319_,D02_2,D02,2,2019-03-19T18:36:56Z,20,2,18,LP,P,1,5,16,0.5,no,2019-03-19T18:27:54Z,0.006273148148148148,20,17.15,anc5,S,NA,1,3,days,0.3468646521294657,0.15309751492792192,2.265645215030231,0.10835957854650986,5
