umax,ks,replicate,population_index
1.5414530114270262,9.21100090765795,130,1
1.5353826658505294,9.513821969220189,131,1
1.5549521306781557,11.693485224177975,132,1
1.5367494706030866,9.26018714155408,133,1
1.535151565876608,10.18284924007243,134,1
1.5496550289460267,9.976816072544656,135,1
1.5390680067401097,9.696992995597027,136,1
1.5384416810937438,8.71089920051937,137,1
1.5836814527199699,12.43979145154323,138,1
1.5876729785362653,13.295147344826002,139,1
1.6000911841339325,12.816115030080631,140,1
1.5541349198571606,11.12287166635651,141,1
1.5744249562057993,11.42478878283324,142,1
1.5325754896350892,9.623492605373775,143,1
1.5595414455382912,10.594190507898961,144,1
1.568382850265394,11.197631016716372,145,1
1.5841275514534612,11.8856191766623,146,1
1.5482417667964747,11.325206594193924,147,1
1.5696326187992722,11.757179925169435,148,1
1.5294117320995835,9.39938235329976,149,1
1.569080039949303,11.526780909189345,150,1
1.5418638067531845,8.726848856497611,151,1
1.5534033215101277,10.118914758772286,152,1
1.5785297232639264,10.913713569169005,153,1
1.5408959683153338,9.70736178976665,154,1
1.5538429865264247,11.324700995778457,155,1
1.5225311560130972,8.382098020719566,156,1
1.5529745915153517,10.746485916767435,157,1
1.5736156962891885,11.146056254058843,158,1
1.5541620812365233,10.475865990795237,159,1
1.5482640269080796,10.017832726135744,160,1
1.568846897310131,12.147628133642131,161,1
1.57876949129122,12.729631784571966,162,1
1.5615756555741576,10.512740537585183,163,1
1.5536225123524896,11.191967892004698,164,1
1.5260077643484,9.270641576766458,165,1
1.5771077685038049,11.781678070366066,166,1
1.5479646411028953,10.03236351222376,167,1
1.5287582680520357,9.564474187997524,168,1
1.5515303005766754,10.4634386413101,169,1
1.5650579734002676,10.74372874655115,170,1
1.5183946508615758,8.21884982214524,171,1
1.5807298390169748,11.851753235743681,172,1
1.5279704794872406,8.283564056809828,173,1
1.5365114973770932,10.518746465249032,174,1
1.5653190695054755,11.946574529388656,175,1
1.542472386787969,9.734095041076689,176,1
1.5532661327618118,10.547328869470775,177,1
1.549651954151748,9.726208389402949,178,1
1.5732000480792567,10.575506409398452,179,1
1.5686663473033675,11.729159442136778,180,1
1.562137317222154,11.722617182045958,181,1
1.5465811440068664,9.365698940832209,182,1
1.5662088464913726,11.48918242578652,183,1
1.5897060508861895,11.243493658511275,184,1
1.537983228473763,10.0646804442433,185,1
1.5512958633905902,10.588075665937833,186,1
1.5559536209808575,9.875296084954881,187,1
1.5701497635133568,11.593099256579874,188,1
1.5305485400604777,8.978494413056094,189,1
1.5844030774660216,11.749747009022737,190,1
1.5600118322144072,10.097330262851985,191,1
1.5251202651047513,8.456187014053812,192,1
1.5468637560279819,10.79420730433783,193,1
1.5612783331596225,11.301323017989851,194,1
1.5432449958848606,10.170528247584354,195,1
1.5219180748215102,8.220226726985588,196,1
1.5372835885101326,10.19416930461866,197,1
1.5700383010697203,11.833656653205987,198,1
1.5599819117544116,10.8270367624305,199,1
1.5830549304807677,12.220181873276458,200,1
1.5309917711806424,8.820154094818028,201,1
1.5451249766616841,9.788095945621185,202,1
1.5472173611007023,10.288062848867048,203,1
1.5706256628543378,11.967433436503281,204,1
1.575299366733133,13.331259160649966,205,1
1.5573432865975247,10.444017983368056,206,1
1.551298940823436,10.652358749823465,207,1
1.5654952302400984,10.573959738303499,208,1
1.5602500686895744,10.0585048726937,209,1
1.5507906108538472,10.013775291889605,210,1
1.5750382675209453,13.094953388400889,211,1
1.5583763907727182,11.852357245573614,212,1
1.5410657322121608,10.284016343258624,213,1
1.5514281042503402,11.122924677686152,214,1
1.5050402596334536,8.444445564814654,215,1
1.5884235796519657,11.17053462675396,216,1
1.5712866797954381,12.463689712894283,217,1
1.56595531501781,11.523169365509066,218,1
1.5663279270900519,10.447143857973332,219,1
1.5531702448275089,10.205325358383634,220,1
1.5639877096904946,11.30534755801256,221,1
1.5471524512279267,9.492759984675041,222,1
1.553066048724521,10.934339158650548,223,1
1.5487577688146805,10.320770646401701,224,1
1.556671821627035,10.517463344206401,225,1
1.5524487568252816,9.747906994630766,226,1
1.5203538850879592,9.17070778662635,227,1
1.549478737392495,10.636100992913779,228,1
1.570374771745252,10.536856849882728,229,1
1.5558160401366428,10.4382445323733,230,1
1.5748926143266977,12.520376430292066,231,1
1.5546047464352948,10.996236767473162,232,1
1.5351421194069645,10.24929731832675,233,1
1.5596453538259483,10.493245157384274,234,1
1.549774902927417,11.037398413349791,235,1
1.5395463783669894,8.752396791149634,236,1
1.5752169703241607,12.295203768389445,237,1
1.5366936339334272,9.421543627443027,238,1
1.5485002627379758,9.63605834976989,239,1
1.5567773724856433,10.392340153070611,240,1
1.562310057572033,11.457436767187938,241,1
1.547922000417706,10.048421032701635,242,1
1.5428620849308246,10.859719454778707,243,1
1.5581442316868919,10.699634031265893,244,1
1.5560717143615164,10.292030008608931,245,1
1.5298044614900406,8.150638162998371,246,1
1.5597993923000493,9.946338294535389,247,1
1.5402125588008868,9.776478223803446,248,1
1.5624432902925751,11.861663069489856,249,1
1.5486672244629778,9.084413672817506,250,1
1.552613545668011,9.672468991670033,251,1
1.5457803334482616,10.28525342607187,252,1
1.547345895566505,10.250579476695531,253,1
1.5216958578913158,8.759009534692796,254,1
1.553373408236982,11.568536283113861,255,1
1.5378062119979765,9.535468205822882,256,1
1.5605174670456887,11.230510281079459,257,1
1.5318704156965084,8.478294688572575,258,1
1.5425813931156123,9.043479587158657,259,1
1.5479336414618163,9.768112697848409,260,1
1.5365209038366059,9.807154485911383,261,1
1.5552136275372013,10.971449313111881,262,1
1.5528733595987712,11.253542476236321,263,1
1.5506339302338235,10.72288089758641,264,1
1.5722937217936601,12.843955735191539,265,1
1.5489610433259156,10.0319310121261,266,1
1.5416473568584779,10.621357626184158,267,1
1.6153647645490967,14.18779924488745,268,1
1.5524240323309368,9.588790274005827,269,1
1.5352604037925046,8.632319235830758,270,1
1.5524106551475114,10.392370862336955,271,1
1.5533052545837422,9.47263802896126,272,1
1.559922713955025,11.350643064665876,273,1
1.56405816134281,12.284566853278161,274,1
1.558910579159602,10.931229235234017,275,1
1.5437268315947241,9.757821700963659,276,1
1.54975284917811,10.697057131849142,277,1
1.5269430062579887,8.578128734476012,278,1
1.5829148088710154,11.7731066254035,279,1
1.568879802678472,11.28373927544387,280,1
1.5539150847398817,10.215938897953562,281,1
1.5622470795195924,10.419912444050246,282,1
1.5494187481268373,10.640559313031826,283,1
1.5706580055459778,11.359062522838146,284,1
1.5673312483779094,10.57834628766164,285,1
1.5601239110737652,10.859208265533429,286,1
1.5522557335337557,9.908066269250506,287,1
1.5633132449879226,11.760337421853015,288,1
1.550371633201336,10.043265123807782,289,1
1.5579550118932333,9.959216910900189,290,1
1.6027323308328987,12.777702778481203,291,1
1.56750457336308,10.684270885139936,292,1
1.5678906216700221,11.231022257142282,293,1
1.5529851773549828,9.514250467944965,294,1
1.5825267650713735,10.842121856438775,295,1
1.541407194553348,10.177713520886925,296,1
1.5377764260053806,11.165066548815409,297,1
1.5435578684597322,9.027918385487315,298,1
1.5261631370013173,7.979979338993581,299,1
1.5732711268413848,11.699101232890294,300,1
1.5736280489629886,11.091414762380172,301,1
1.5579636450305983,11.172868114075152,302,1
1.5550876349892129,10.554032334145695,303,1
1.5332667543571252,8.912477554340029,304,1
1.5771222342622215,12.880404061648143,305,1
1.5420829075258808,9.433010183711788,306,1
1.5336795641793342,8.415326508662385,307,1
1.5786296497476895,12.663149385623191,308,1
1.5449092647705913,9.602921713214537,309,1
1.547264610776258,10.62076891591419,310,1
1.5290332708474916,7.78187945705712,311,1
1.5675373584871841,11.671234638800485,312,1
1.5426656292152992,9.380883020103322,313,1
1.5470700022402415,9.832620654222122,314,1
1.5861892769627637,12.192548659992045,315,1
1.5649443925122883,10.740694277819804,316,1
1.5476161123105836,10.348136182997507,317,1
1.5529258904624375,10.759035612384697,318,1
1.560657983264995,11.759007766898067,319,1
1.5457223393527488,10.956943479181023,320,1
1.53819711144758,9.990916345818246,321,1
1.5424815201830904,8.5995033770976,322,1
1.5700522342751222,13.156547685042474,323,1
1.565972147711571,11.155062777552999,324,1
1.53963639445906,10.003567415398372,325,1
1.5590722110872197,10.944201144011743,326,1
1.5288702337989335,9.366774935343065,327,1
1.5367398338525249,8.791368266175132,328,1
1.5515882487946,10.393413638147234,329,1
1.5642789232043954,12.11394608671713,330,1
1.553838443137031,10.370003176798576,331,1
1.575128105905542,11.635956417460758,332,1
1.5607039898816468,11.2084789030567,333,1
1.5396526652855593,8.792482954087191,334,1
1.5829169427401057,11.480230857498544,335,1
1.5555618982191748,11.353748348551957,336,1
1.5593581055262171,9.684113534536488,337,1
1.5422247918664715,10.123189927704454,338,1
1.5512837315201469,9.987972349956278,339,1
1.566777844947064,10.98031160629142,340,1
1.5626923692637693,10.940295722208607,341,1
1.5544568583636391,10.328224585941674,342,1
1.5955931221604769,12.441547325277675,343,1
1.5478031236408172,9.725408000396296,344,1
1.5564664165100155,10.42925771503498,345,1
1.5944557831536144,12.811033383916023,346,1
1.546479733379249,8.905292505858828,347,1
1.5537215513008562,10.613645050116055,348,1
1.5002526429808205,7.460732597223326,349,1
1.5749660960956717,11.406604743840555,350,1
1.5448714559845231,10.047477448123344,351,1
1.5593234063821655,10.292802603360464,352,1
1.5630471564705724,12.308635589569857,353,1
1.5597998943302314,10.62838821510568,354,1
1.5539539322029956,9.387305663785334,355,1
1.5324865518309938,8.448400825676602,356,1
1.5336598869083329,10.225022453271064,357,1
1.5552930506375011,10.49261357996496,358,1
1.5530229680913925,10.728466594975522,359,1
1.5402820150762624,9.561896304879616,360,1
1.5590338079828185,11.106637367233693,361,1
1.557801347477578,11.78424703542078,362,1
1.5725076639560764,9.829853389045965,363,1
1.565872987787483,12.597199769050578,364,1
1.542034764099179,10.5112245497016,365,1
1.568734868516378,10.957672239877617,366,1
1.5709464248239136,11.918471408844503,367,1
1.5427871785679719,10.152327134465168,368,1
1.573959878446261,11.533766122938786,369,1
1.5425227753452027,9.213988865453603,370,1
1.566901905052784,11.744316546014606,371,1
1.5372335889919806,9.261509453451241,372,1
1.5785125107499296,12.30500383588672,373,1
1.5565978988633011,10.346926013429195,374,1
1.551688019001835,10.490979745347618,375,1
1.5610321124834416,10.819759561899641,376,1
1.5464770886127368,9.711807321056963,377,1
1.5652587606919977,10.740300939692887,378,1
1.5532643372200663,10.945878597417511,379,1
1.57582337617407,11.585546508800098,380,1
1.5692829737276761,10.841088800974163,381,1
1.540026477248928,10.051139603104668,382,1
1.542589196429932,8.721403757974944,383,1
1.5651953150906848,10.680053310575822,384,1
1.5459707495087622,9.697665379266772,385,1
1.5653742644250774,10.699811081619199,386,1
1.5591763769657254,10.660480257413642,387,1
1.5637504216583054,12.744853677058341,388,1
1.5574090663110765,11.452527513243428,389,1
1.5374000739108824,10.321834940017474,390,1
1.546590752133701,10.37728786131239,391,1
1.5602844501181958,11.16674054095324,392,1
1.5396991895299479,9.477073374799325,393,1
1.5569766468602113,10.296276040313712,394,1
1.5313802546988182,9.664644236720864,395,1
1.5485694446640539,10.049044518270751,396,1
1.5320107232615214,9.496975983822576,397,1
1.564659143597119,11.872542244485533,398,1
1.5702393833068982,11.445082139776593,399,1
1.5354726394114904,9.877052116983062,400,1
1.5389271229637285,9.222295828020005,401,1
1.5660921728871318,11.731081546614558,402,1
1.5463453318414266,8.190607209406098,403,1
1.5707917746246476,11.795309758461459,404,1
1.5492629097195807,10.193564697626496,405,1
1.5733529751145097,12.760294128117588,406,1
1.5718291256773933,11.42288854318509,407,1
1.5584620113671679,11.172411200409174,408,1
1.5454556754561912,10.070160100800338,409,1
1.5639525799073042,10.106415406738815,410,1
1.5418962628087103,9.168730503258978,411,1
1.5450723468181815,10.56886666528897,412,1
1.5535122933186591,10.357473256764546,413,1
1.5707307114446802,10.974203956001638,414,1
1.579597475240184,12.60216867761039,415,1
1.5462110035874839,11.484259048425592,416,1
1.5577834896266265,11.131146278512377,417,1
1.5448538127639788,9.977257773619808,418,1
1.5451410100200598,9.49665494689875,419,1
1.5728710120757268,11.376834760863774,420,1
1.5505411627584045,10.517461361740134,421,1
1.5401983327233864,9.4717783528304,422,1
1.5654974064978928,10.690102557491974,423,1
1.5544419205058118,10.261155945959556,424,1
1.5544352031789233,10.25858338624407,425,1
1.5977734587327936,13.544141655617326,426,1
1.5491168247723959,10.254789618655927,427,1
1.5329507595214584,8.81131468491108,428,1
1.5143536609003074,7.1445045498410975,429,1
1.5335396011015332,9.418063522177096,430,1
1.532829158731136,8.268340885401008,431,1
1.5696341660498683,10.913016565392322,432,1
1.5690474323254147,10.959826150245343,433,1
1.560263734824675,10.783934299704612,434,1
1.542423534006812,10.304441307453615,435,1
1.5414253540478517,10.270472953826944,436,1
1.5538628290365981,10.446699639601851,437,1
1.5774217729613031,11.868296924376738,438,1
1.5265104598969976,8.874658462404508,439,1
1.5563661356585055,10.836633777788437,440,1
1.5602957106699156,11.16756595732164,441,1
1.5853463377020212,12.175178086119306,442,1
1.5318051088577822,9.884079278042641,443,1
1.546859060568109,11.518389860818573,444,1
1.5657818212851173,11.009359222070307,445,1
1.575792813067559,10.79420549378815,446,1
1.5822453459665275,11.406111249212431,447,1
1.559162687313312,10.588094526657514,448,1
1.5488666790148382,10.23416728125037,449,1
1.5469192031876071,11.256787917024266,450,1
1.5586649661692726,10.493085219961879,451,1
1.5319555517034051,9.978773383001705,452,1
1.52934732580999,9.57901682091603,453,1
1.545302639980848,9.538498884954631,454,1
1.533826185752803,9.815525607562844,455,1
1.5720034345608573,10.288737303571109,456,1
1.545685954919235,10.815317124158625,457,1
1.5614626356466363,11.728853187921082,458,1
1.5679855159432288,11.14652469870297,459,1
1.5394574027191827,10.295881423004962,460,1
1.5652640397192257,11.928780513504536,461,1
1.5583840144521333,10.555286480843852,462,1
1.5361439003019812,10.115971375694327,463,1
1.5489673219240438,10.400326170023785,464,1
1.570360061362748,11.412272574934194,465,1
1.5777137185953012,12.659652615639803,466,1
1.5427042311529913,8.885052814898208,467,1
1.5613150521573869,10.279572566850229,468,1
1.5633829510230424,12.177748651898815,469,1
1.5451438323868458,10.56783084934941,470,1
1.5681129882161609,11.693024610044143,471,1
1.5356661974919814,9.147014687751565,472,1
1.5778712995777058,12.390203109431647,473,1
1.51200803995747,9.138930398167355,474,1
1.5768111089265033,12.369128422683199,475,1
1.5529040329870505,10.584510758544246,476,1
1.5901478105948892,13.92516152637819,477,1
1.5615846105033038,10.401569706581064,478,1
1.5497817755286543,11.98194331303622,479,1
1.5461291788828149,10.993718602280731,480,1
1.5302808677085675,9.909579825877769,481,1
1.5568202358832395,11.449080102815207,482,1
1.5439327153117948,9.020078478017528,483,1
1.553384416440291,10.694499739686519,484,1
1.5446966378750733,10.271996345594147,485,1
1.5513929598032137,10.375702015847502,486,1
1.5682306804092625,11.433722195701037,487,1
1.5528217602573922,8.873165177171618,488,1
1.5323300832630946,8.589826132419839,489,1
1.54588403988574,10.227058689678943,490,1
1.5670059714781401,11.248918309112536,491,1
1.5619250150433883,11.394808922955102,492,1
1.5645852820817676,11.885523274476549,493,1
1.538681049660723,9.341462027748005,494,1
1.5623155715806833,11.600898680122695,495,1
1.554030580841037,11.248721045051008,496,1
1.5439728149317142,10.092037018474166,497,1
1.5462460510981273,8.892269141231518,498,1
1.5527858575681732,10.591741088072334,499,1
1.548868917120659,10.011897455756928,500,1
1.556402323340608,10.620054830116782,501,1
1.5624616981143709,10.276782010857701,502,1
1.5551359575861887,9.24308894693079,503,1
1.5513770605362123,10.98167787960785,504,1
1.5514949134594893,11.29727711841477,505,1
1.5702997000218761,11.504344970371024,506,1
1.5789048346239478,12.501284913983328,507,1
1.5573226525996178,10.514514528066035,508,1
1.5654379088335513,11.104152660409609,509,1
1.555687092275131,9.331100107440532,510,1
1.5713952710991013,12.717860494678769,511,1
1.5749439513748085,11.96536418074599,512,1
1.5241178216474187,8.498679497467291,513,1
1.5420339880936598,9.587414684094258,514,1
1.5401533770630393,9.42494148232074,515,1
1.5583027069442663,10.26702070747924,516,1
1.5669379551044889,11.015985086279827,517,1
1.5502464549172497,11.185964527816898,518,1
1.549837465179198,10.541686364613986,519,1
1.5575271712543315,10.853526828997056,520,1
1.5567363932097211,11.307864501429412,521,1
1.54944240268263,10.32471653927706,522,1
1.5911338845822163,12.780223093837204,523,1
1.5696194466881719,12.508791513046567,524,1
1.5565473125999225,11.085638909541201,525,1
1.545369656210898,10.064645031934774,526,1
1.5468067176079896,9.913189296848374,527,1
1.5678884484676752,11.535407969548015,528,1
1.5528488576437298,10.119507776502044,529,1
1.5698089643425095,11.190871305457462,530,1
1.534694587153828,9.112568591654119,531,1
1.5590751004386152,10.479410366810288,532,1
1.5556019622745156,11.414190263763611,533,1
1.570371124067005,11.245915839895146,534,1
1.5529668970201738,10.756133795794408,535,1
1.594735502945739,13.192170749295563,536,1
1.5636636142861393,11.831662867560299,537,1
1.5112158065650347,7.726275235749914,538,1
1.5731428302895694,11.525995181689476,539,1
1.554027906381823,10.496110962008302,540,1
1.5556344845424077,10.06458562652682,541,1
1.5471852730607365,9.652017464290982,542,1
1.5423223721017398,8.50690082021528,543,1
1.5800091252239705,12.207398050426807,544,1
1.5587064324447062,9.947807044360493,545,1
1.5589393422247397,10.721562742971823,546,1
1.567742085305445,12.073174192296646,547,1
1.5439866920331826,10.23419164221632,548,1
1.552037729212941,10.167590787164587,549,1
1.537710339460616,9.592784972503827,550,1
1.5581292431908726,11.194476360659374,551,1
1.550941535597081,11.156813366459112,552,1
1.5664552860375207,12.812210079834756,553,1
1.555200866283816,10.795266605051864,554,1
1.5600916317179647,10.364968107761827,555,1
1.5444661949757754,9.443792843541559,556,1
1.5617494043980171,10.219732157247057,557,1
1.5488108727093415,10.018190911598655,558,1
1.5640084602033288,11.278378294570764,559,1
1.54674850919888,10.860672930171965,560,1
1.5680650133010194,11.497684012207952,561,1
1.5440415009368367,8.994143614595071,562,1
1.5565082472313236,10.261380548608344,563,1
1.539726210898309,10.027858857382347,564,1
1.5754848513076187,11.775431117994621,565,1
1.5468594702552072,10.809551955914136,566,1
1.5812169949829022,13.196743495334573,567,1
1.5528221085897274,9.798462003624842,568,1
1.522944082878972,8.382803367751125,569,1
1.5590958873672727,10.064137792994897,570,1
1.5542003061821779,9.664859325733406,571,1
1.5447084123172388,10.241812697272355,572,1
1.5940532880523597,13.519350208892126,573,1
1.5446799443301638,9.664817462581478,574,1
1.5611787269779425,11.638165500390542,575,1
1.5275988021374278,8.156742317525485,576,1
1.5549963775348628,9.278847936148928,577,1
1.534361900240954,9.052431138962802,578,1
1.5524288435354958,9.696347061008726,579,1
1.5758695367562252,11.87017993800105,580,1
1.564618587268405,11.768898225407305,581,1
1.5257635232722258,8.894020486850605,582,1
1.549682071987163,9.945075772097255,583,1
1.5680869596113516,10.502484159365629,584,1
1.5752142840462213,10.542604122892161,585,1
1.557071795818161,10.486796764977738,586,1
1.5583147256705991,11.173527972134046,587,1
1.5486292481278492,9.89082827029389,588,1
1.573775040996832,11.915411375005103,589,1
1.5326406664581673,10.549797183027518,590,1
1.5596369482651289,10.787347206809573,591,1
1.557165430080329,10.96373998331722,592,1
1.602176154302828,13.191386208142474,593,1
1.5597768426682599,10.867742450792326,594,1
1.5415205135243544,9.772242815780123,595,1
1.5800050033206305,11.78341152328464,596,1
1.5679844260615565,11.390924909398395,597,1
1.5676016658747636,10.940678628037857,598,1
1.5739824521102561,11.508942040638344,599,1
1.5370062149925747,9.025121672051872,600,1
1.548025271968471,10.476888084982884,601,1
1.5685420384468038,11.563793945203248,602,1
1.582196546636894,11.556254953408558,603,1
1.5516122312603084,11.260719709867153,604,1
1.5791593799164025,12.787314087955,605,1
1.5428722812878857,8.964725286795774,606,1
1.552514853535183,10.898991629174384,607,1
1.5439505851489699,10.051553219299509,608,1
1.5440785694293195,10.620808553425558,609,1
1.5436835527609891,9.89526703379886,610,1
1.5345378306610327,9.311661807905024,611,1
1.551268119445528,10.17433973336816,612,1
1.5796142619564952,12.135941388281147,613,1
1.5629169464134258,11.418997890466589,614,1
1.5595598578526408,10.679893749266121,615,1
1.5439647387986775,9.931322480136819,616,1
1.5485020164298595,10.514006573851916,617,1
1.542440549714604,10.00669679541917,618,1
1.5498347162163142,11.366364943329586,619,1
1.534428049632524,9.69223677553945,620,1
1.575711187598845,10.725077984944877,621,1
1.5641768694868972,12.510428698074017,622,1
1.5453397591818336,9.695417454312274,623,1
1.546917410804209,10.535607975369285,624,1
1.5507431793670425,9.97606063888547,625,1
1.535888753123678,9.826444975240454,626,1
1.556683730847734,10.873516931065838,627,1
1.5667986990746166,11.558410564765552,628,1
1.565797370027419,10.716115926371247,629,1
1.5579887439595939,10.693117095065524,630,1
1.5548114061210225,10.753577702833569,631,1
1.5657020999662201,11.377510231429033,632,1
1.542951619412462,10.997217994838328,633,1
1.5710211963308287,11.710393515346505,634,1
1.5562342837630379,10.226032423906842,635,1
1.5704390022153683,10.992976258269085,636,1
1.5567493290734715,10.000564747410884,637,1
1.5774824548630184,11.87080659244591,638,1
1.5474027174682898,10.420278317223932,639,1
1.525945238704322,8.607615559529997,640,1
1.5450049849468281,9.880616007369124,641,1
1.5506041695233324,11.398816096782197,642,1
1.5374280980833257,10.249075600529276,643,1
1.5225078484722259,9.707000706151216,644,1
1.5410980469645006,9.213654575076468,645,1
1.56547144425961,11.34248504790893,646,1
1.5623308725841414,11.549382089286441,647,1
1.5504192379396795,10.253345308684626,648,1
1.5646612274408025,11.286314225948692,649,1
1.5425290189417356,10.350292900108803,650,1
1.556853056826466,11.42819606351072,651,1
1.5592982787953849,11.101888875933483,652,1
1.5345914377115208,9.706358753230658,653,1
1.53100950262794,8.725530034690332,654,1
1.5586007476076245,10.166791415394645,655,1
1.5613499040153325,11.4551672317459,656,1
1.5707639149647739,12.91016473219971,657,1
1.5550850334029769,10.858251316755053,658,1
1.5478706919069911,9.42043199228992,659,1
1.5640835710342047,10.881553597394406,660,1
1.57362501468225,12.520656986265958,661,1
1.5358643564065642,9.145926535096299,662,1
1.5712274450464554,10.728916853873407,663,1
1.554394817443881,10.646750572084235,664,1
1.560937324736661,9.731207486500049,665,1
1.5809568766873952,12.055434674531934,666,1
1.5596772086365147,10.140235317525534,667,1
1.550479352080603,9.912333456474556,668,1
1.5836692279819078,11.721784915143267,669,1
1.5368717834678673,9.287258885896906,670,1
1.557748963887732,10.969802651110145,671,1
1.5616835227313894,10.836539814754202,672,1
