alpha,eopt,ps,replicate,population_index
0.08649890073812637,126.66242355418028,1.4901414040090653,84,1
0.0731118500681805,127.82617294079573,1.494185285728919,85,1
0.08267332099024124,125.51359938426859,1.4968546542357275,86,1
0.06630442405632572,131.7563568388024,1.5008911207702533,87,1
0.07205624602756547,131.2391307033305,1.5067720568995844,88,1
0.0823043125610287,128.7743181056441,1.5014670569077673,89,1
0.08471366671100462,128.06500886163062,1.4812819030492923,90,1
0.07821914437083427,125.35691166379202,1.5009861398477338,91,1
0.08481085585050036,131.4958639475664,1.488716015690272,92,1
0.07860536418820066,142.8360311835262,1.4937041878356736,93,1
0.07155550957671492,123.19162172155941,1.5022239298033704,94,1
0.07070217602244859,134.60394565298856,1.5056710490186125,95,1
0.07537893906812206,127.48491117459965,1.5143261328415611,96,1
0.0792850468562179,133.87631991974823,1.497696251874023,97,1
0.07070927013459259,127.53557119878967,1.5108184392589377,98,1
0.071124045799544,128.67625168406855,1.5082290581090956,99,1
0.08396823967499609,136.29589734454012,1.4999030953808787,100,1
0.06720827897513636,133.22467323175908,1.514138462114389,101,1
0.07531221661757784,130.57124528461333,1.5017453448877183,102,1
0.09809142965615567,141.06984788646244,1.4986119516313339,103,1
0.08973435951932106,124.38691530585625,1.496140443704076,104,1
0.0783364725673461,130.44188977520713,1.4926075097651184,105,1
0.08056373005964147,125.06975758872616,1.5002740246045105,106,1
0.07960707946048112,129.35834724241477,1.4881649075210637,107,1
0.07723181507192775,133.7368199206039,1.4926246756514954,108,1
0.07375321206189302,128.56810163246755,1.5026919869507416,109,1
0.08088491362796968,126.84480099682263,1.4933690855813198,110,1
0.07439998470694716,128.3536384646574,1.5112808453608788,111,1
0.07657432557991123,133.93981120879351,1.4922352885498855,112,1
0.06879979698223002,129.546096661048,1.497569151369668,113,1
0.07526411505921013,134.09492983203356,1.4958094301833533,114,1
0.08039153852636285,129.4465192459156,1.499940708537709,115,1
0.07409032431209281,135.49459170523897,1.4999043896755175,116,1
0.08748595845204597,141.49813733439558,1.4899480346638576,117,1
0.07362998142681822,131.71816525835058,1.499455852079514,118,1
0.06809750804255152,129.26295970976926,1.5114717329153253,119,1
0.07328644241080413,126.10921860927148,1.49877724125165,120,1
0.0839247370182657,128.3155158945105,1.496821490623058,121,1
0.07341202215626229,126.22760871998469,1.497146674690213,122,1
0.0844236510802876,134.6002789385774,1.4739921188591314,123,1
0.07505081771309911,130.04982277452868,1.4860810633251136,124,1
0.07799219261497886,129.8506777253742,1.50121074779027,125,1
0.07609375796094642,132.98294283813513,1.4894452786537384,126,1
0.06621286146816611,124.94990577393925,1.5019392085158885,127,1
0.06773190382732364,128.5712813826452,1.516500463840557,128,1
0.07829267081236868,132.1740085880439,1.4882901656942964,129,1
0.07299840884398881,135.76450313762894,1.4948472634679368,130,1
0.07405767689771768,136.47829474572845,1.4973276448903914,131,1
0.07650498810084831,126.01683470950846,1.5122332620232146,132,1
0.07635479501756624,131.3612459777507,1.49235999166111,133,1
0.06535664769019767,129.09509368154434,1.5175759185373963,134,1
0.07624993700383047,127.29906609242026,1.5092533011949147,135,1
0.06858717190162836,126.62519994640472,1.5017962702827945,136,1
0.07455582505316137,130.2116265258347,1.5074603683773566,137,1
0.08076221379411952,141.82696928172933,1.5003111764747163,138,1
0.08271137193170044,135.0362399894065,1.5070070599150325,139,1
0.06666409294171576,126.8632958818767,1.5043852563226543,140,1
0.07871181602800091,120.42535904215266,1.501105114114858,141,1
0.07387150150603192,128.55655438749992,1.493393678065875,142,1
0.07525378741669878,127.0411671971796,1.5009933195367038,143,1
0.07462816800343565,129.05912061601992,1.5029510417003447,144,1
0.08421558731067166,130.2914864794985,1.4954309377015953,145,1
0.0682628112431869,126.33697909431962,1.5106413698219507,146,1
0.07516158417889307,129.77508335378297,1.4964009776064344,147,1
0.0839195091491567,132.75961381279967,1.4860820144171976,148,1
0.07873731687435698,125.94316532431934,1.5012301526751315,149,1
0.07494524787397636,130.18930810385916,1.4959549964736474,150,1
0.07632285059896302,135.87771912894857,1.5044587501672877,151,1
0.07261201472595533,140.73563127937595,1.502121928398997,152,1
0.08494599823944503,130.3385127051659,1.487415018846062,153,1
0.06896514633906425,132.75527899553833,1.5093987251539254,154,1
0.08241667440573008,136.14770622958022,1.4899501260107948,155,1
0.08320124143143529,142.19912036639522,1.487675437109667,156,1
0.07929999713394857,122.8641342856591,1.497987495295264,157,1
0.0766765982871369,134.63103387985367,1.4888379991948089,158,1
0.0790200034225838,128.07310800721635,1.4848090748244807,159,1
0.09345023009040297,123.79607482720778,1.4947090241180996,160,1
0.06449032840430506,128.85869879337986,1.5096191547732767,161,1
0.07696070920509653,125.73838072292013,1.506933626389193,162,1
0.07286598517084754,130.81983067241856,1.502224001059853,163,1
0.07809720719559221,141.27900345682366,1.5012027500411993,164,1
0.06635848731834378,122.74277414082691,1.521824394167748,165,1
0.07963263596419634,134.8142241778418,1.4913411485394388,166,1
0.07783076484063436,124.51412701623077,1.493556043505442,167,1
0.07856133451052502,132.6241006601422,1.4993530639509802,168,1
0.09103089706140394,139.87014034353817,1.4793782328730922,169,1
0.07482370926878054,132.51473773052575,1.5034219214358469,170,1
0.08181494737850768,130.20277876855727,1.5020083683668268,171,1
0.08321658050034336,130.6653123974716,1.4913664271147251,172,1
0.08512334810028599,125.1661535128265,1.5102108723137755,173,1
0.0708967106513073,130.30468891666763,1.501856084003176,174,1
0.07607963779055392,130.3701078927324,1.5145748886987063,175,1
0.07581596918161013,130.58293021016584,1.4949499940650617,176,1
0.07318023258146221,134.58056003865508,1.5000290389712088,177,1
0.0713139549522629,129.9821249480627,1.490747997602567,178,1
0.08207978571201185,134.19145526136822,1.4869013559441613,179,1
0.077745375097383,126.95113700220286,1.5041008566495513,180,1
0.07575037589515204,131.80697750427095,1.4965635238746806,181,1
0.06782290536048029,130.6069673127366,1.5145245572275,182,1
0.07443352631422294,131.21825942801593,1.5014933423649839,183,1
0.08168740234261095,130.93586405780252,1.4859749733969472,184,1
0.07402024977093039,129.64462944952038,1.4931451724488558,185,1
0.07517962220767607,128.2368784428828,1.4917261649650229,186,1
0.07256112116488063,128.49482533474125,1.5032944906618761,187,1
0.07667208752196328,126.41693456570255,1.5092262009008177,188,1
0.08753266789199778,132.07772467721156,1.4911123303871932,189,1
0.08011727714005722,145.2723710775445,1.498473933116,190,1
0.072197131619515,133.2498615273713,1.5049893452453391,191,1
0.09551817743083721,135.1644530530205,1.4873982538915784,192,1
0.07037548440101979,125.33038632940725,1.5050481564266165,193,1
0.07642158997902777,128.25959486556542,1.5012536669540617,194,1
0.07748131845419516,131.76846715334224,1.5045340926089648,195,1
0.07472297060884218,123.70211535867489,1.5109311983221778,196,1
0.08128706707453867,135.25644612026971,1.4884168836574871,197,1
0.06677179659217565,137.10548693789704,1.5027310404627725,198,1
0.07451791900838725,131.62787610127586,1.5072877224843086,199,1
0.08432232940170936,122.18603406614257,1.4976214509996044,200,1
0.06973768865636666,132.41533026512624,1.5031154888916416,201,1
0.07375378128346148,136.63660569535438,1.4970208346793727,202,1
0.07608111323326024,133.47531642303153,1.5058975391492613,203,1
0.06907851317661737,130.53418526343188,1.5172581455201462,204,1
0.08021446146703358,141.19287610823895,1.4922052998968849,205,1
0.07204383676718495,125.11417012202189,1.5126269229898694,206,1
0.07073879641666288,126.95670668366898,1.5026678065694554,207,1
0.06625937662721737,124.888825226175,1.5125524937618615,208,1
0.07987300637933745,134.50131790702497,1.488505649344418,209,1
0.07041882226171509,135.58447428699628,1.4981120572182312,210,1
0.0869258984399186,125.60280218613856,1.503199354632949,211,1
0.07286453073866349,135.84181636356806,1.5017828542297478,212,1
0.06916276128114046,124.57812976484342,1.5008456045671108,213,1
0.06849371482138758,132.59354356939187,1.504405023048236,214,1
0.07731800961036676,128.354226228224,1.5029187894597267,215,1
0.06724474033967529,134.9506920885255,1.4933238110939806,216,1
0.07009493417182154,132.07256702105678,1.5009737593321686,217,1
0.07609067968561434,128.6032981002493,1.5150127582157527,218,1
0.06719060485973542,130.72865911034043,1.4927433213153896,219,1
0.07429636348751234,132.05372699770896,1.4915931965524862,220,1
0.06418821312729782,124.92557088656837,1.5083121000868442,221,1
0.08382499698709717,128.2784727687221,1.5090041284494136,222,1
0.06666646793505265,130.47050363416045,1.5063457131383542,223,1
0.06902487563786476,129.16553012283697,1.5200394197505254,224,1
0.06785704877856298,127.74613182106195,1.50696032605796,225,1
0.07667235813772316,134.31638791430848,1.5009840411881903,226,1
0.06782934111007055,130.16636902762016,1.5150128172967132,227,1
0.0705992161469135,127.97836676565794,1.4985080266805453,228,1
0.0757103361957675,135.4202572434479,1.4998797096796275,229,1
0.08467676408209872,142.86480544102884,1.4911692557946814,230,1
0.08073024583200442,116.7559351434729,1.5122425122381837,231,1
0.07651440533344732,132.99452774151717,1.498588968413415,232,1
0.08618202070394118,128.89088383826154,1.4965246457111943,233,1
0.07714029298447793,130.22605232813305,1.5103191867922385,234,1
0.06599721057030769,127.35991420028564,1.5085369593579487,235,1
0.08852924659791646,136.64811958099992,1.4845112931458242,236,1
0.07359257998826751,125.5277448053825,1.5058062019977858,237,1
0.08230616054077115,131.63494386950418,1.499449807619618,238,1
0.07568259865390525,130.91515503599337,1.49060498048478,239,1
0.07294027732926647,128.57994974054466,1.5019807699632608,240,1
0.08457138055427545,128.4733470880976,1.4933538750264672,241,1
0.07556366199161238,127.32484807039882,1.4909227309621873,242,1
0.07876803190993621,133.69925390891544,1.518246042841318,243,1
0.07791824977699927,135.96370711733195,1.5029828941480343,244,1
0.06857326302823598,132.92220468543377,1.5015856104491165,245,1
0.07873240191678191,128.12412440036732,1.5027711446555923,246,1
0.08650407768877058,133.00918774237334,1.4850827692798179,247,1
0.08602555243688624,129.22596899979874,1.4937217528518874,248,1
0.07666740832998638,128.21663713720818,1.4839716391659366,249,1
0.07412551313860287,125.78890796911855,1.5140586728827485,250,1
0.07169680525568889,129.13904225941562,1.4934524048952886,251,1
0.07684466751814141,133.57259693998094,1.4917102676541594,252,1
0.06902011454143782,140.19961225151377,1.5010134909484394,253,1
0.08457993134918868,125.14499375036172,1.4987977182847545,254,1
0.06907865819406263,133.02122270761913,1.5015120642438573,255,1
0.07631015713811595,124.5642478630121,1.5015074750440351,256,1
0.07864268993216947,129.5370341054172,1.4983383634624592,257,1
0.07394633167899207,126.25596139742666,1.5037587676501398,258,1
0.07864188153648212,130.12160754880833,1.4975455133432174,259,1
0.07566164737885264,129.54438375770482,1.5090950190105212,260,1
0.0733959161555166,135.35225577860092,1.5077786210794994,261,1
0.07876678412332262,127.99846267476316,1.4991470592412142,262,1
0.07373114826180135,130.34122149708608,1.5073041109725434,263,1
0.0761389560753116,124.67171930435141,1.5077955234985965,264,1
0.07577807446019885,132.94643321967624,1.4914213521493322,265,1
0.07294616221148083,125.79816647995095,1.501629685780341,266,1
0.07526251676863376,131.4480170538333,1.4884212824215064,267,1
0.07416658170477616,134.79766876242843,1.4903413459399983,268,1
0.07809363580452974,124.96264628580663,1.4928790382416328,269,1
0.08057903311872121,128.74595722187328,1.4855033553311336,270,1
0.0704616223582528,129.53771193847376,1.4967902795706114,271,1
0.07753564969093375,130.6112383766155,1.499864062711044,272,1
0.09018946649565086,124.81088503368568,1.5054491168936066,273,1
0.08981777479393739,133.68987764864244,1.4813686912529476,274,1
0.07740853563953405,124.07972691369383,1.4953550433157383,275,1
0.08903291175965997,137.15710504948544,1.4923325710264204,276,1
0.07379621795910661,127.28376191924109,1.5040806476965594,277,1
0.08792929056063446,132.76808863911185,1.47955913808347,278,1
0.06667021800457297,130.05835740435475,1.521748429730541,279,1
0.07515575110927067,130.50092553418742,1.4928975283240653,280,1
0.0836873471090185,146.57092533643612,1.4865454587193292,281,1
0.06813029003202127,131.34819953502927,1.5007827266525726,282,1
0.07268518577174779,128.94856353511923,1.493863916919368,283,1
0.06838504429250211,129.7151907286291,1.5017741072010953,284,1
0.08285601866941768,127.79854833007406,1.4991249731863836,285,1
0.09217825056288718,138.81951005418404,1.5067106367817182,286,1
0.07279391744349242,135.75646321597029,1.4973825042257272,287,1
0.07652873391363339,140.76069969545335,1.5044766598700798,288,1
0.07622999764606989,128.1934250638857,1.5025245443827908,289,1
0.06679442457036361,128.05878201745514,1.507971592205841,290,1
0.08441468131887248,125.92034535879674,1.4972935286863236,291,1
0.07778110708752839,125.76501898460401,1.4901671581956386,292,1
0.07654439625800688,126.83781419687949,1.4966355336615567,293,1
0.08231291981141386,128.12153028119891,1.4900923738623655,294,1
0.07487415303991275,133.42014994352326,1.4925143181667837,295,1
0.08514070616594181,123.76228835247254,1.4939178012256558,296,1
0.06847126997339638,132.82455614618826,1.500991687465995,297,1
0.07272840450579438,133.20474268479467,1.5012506517862303,298,1
0.07718946878330345,125.61867426633637,1.4947767162808332,299,1
0.07868861730983145,130.20101454035324,1.4988644344999218,300,1
0.07281751810999837,126.90525427954175,1.517663763811185,301,1
0.1119716380421678,127.15925312672374,1.4855654881683764,302,1
0.07094747928096433,134.6652397705355,1.498529579123745,303,1
0.070558534767578035,131.64635172064945,1.5102053805536009,304,1
0.07861914473207543,130.12117150388755,1.4899844787994254,305,1
0.08974213625953398,129.74387396597845,1.5026548141842317,306,1
0.07041181528453143,132.92656044158826,1.493834907139151,307,1
0.08189355460772794,133.03320439774163,1.4911054272718134,308,1
0.06947664703635548,130.1754481781658,1.5037146104973433,309,1
0.06688737383772636,136.09811874134056,1.5118588466369614,310,1
0.09102902231518377,128.90699023909636,1.4952226950079097,311,1
0.0723210577864785,130.37145166744077,1.5249658387092697,312,1
0.08356063592994813,126.64095209864716,1.4930381349467738,313,1
0.09343884173701193,138.17785506622343,1.4824276699529868,314,1
0.07423982963044289,134.93861181983988,1.4958441929565753,315,1
0.07141224142274286,128.13530835262353,1.498198920685461,316,1
0.07277395938852575,131.22746012321423,1.5063764604658634,317,1
0.06698740917579792,123.6394192683974,1.517910930959242,318,1
0.07621553563650978,129.13460192784896,1.4987811982445092,319,1
0.07818632938945864,126.5976308992203,1.498597263431048,320,1
0.0721804192876795,123.67380727247163,1.5183932775649833,321,1
0.08234480490702686,133.64415814358892,1.4917355026231462,322,1
0.07983090584337955,130.5546589795734,1.4925772623747202,323,1
0.08261507882211162,135.92219373486094,1.4912487507926373,324,1
0.10409902429638705,141.0108855788536,1.4907364755147605,325,1
0.0653311407761279,131.27330164619053,1.511091610774983,326,1
0.07241983783260543,131.02634782310318,1.4992198399467902,327,1
0.07521660504719148,127.24982051222379,1.504173388947569,328,1
0.07844689689243517,129.5614517396905,1.4956034925069202,329,1
0.07532321669045014,134.43419902745438,1.500534374656997,330,1
0.06593368977802987,124.23935871762721,1.5313508811550935,331,1
0.06600922110816808,131.57742162622503,1.497669777159219,332,1
0.0811963406382115,131.35888461121758,1.4828156040079312,333,1
0.08473318798988136,135.53227415327774,1.493265413241022,334,1
0.08910872446880748,131.06514842093068,1.4888555145312918,335,1
0.07537108226371411,125.98292986410087,1.499840084766237,336,1
0.08427742880678761,134.40456615888505,1.4764258675264448,337,1
0.06829429553299673,130.4145520090083,1.49666034565443,338,1
0.07384279173947852,130.47611534784684,1.5000623977865195,339,1
0.06730089969312018,124.93258444909425,1.509220002261561,340,1
0.06786021253519706,131.73120029475626,1.5088830575034953,341,1
0.06567240422876912,126.08564192315227,1.5041006722759214,342,1
0.07448428785522615,127.31297515302283,1.4944545938849825,343,1
0.07035286884196595,127.95068772588442,1.509679264922031,344,1
0.09132944489215512,149.00877978144607,1.5060234590304076,345,1
0.07057168223228588,131.0130309934584,1.4963242000983668,346,1
0.07593571697505394,130.70637245599022,1.486014482886493,347,1
0.06504022804250417,124.60366072924096,1.5130312667025092,348,1
0.07116999400521865,131.49590911603312,1.500915565567288,349,1
0.07563907844979859,125.06987729139843,1.508900231748512,350,1
0.08234568540116817,125.93109316470216,1.4950440675870915,351,1
0.0748042969614279,133.3393523545619,1.4962906798398654,352,1
0.0802589435195507,132.44690916816313,1.4903262015543497,353,1
0.07894736591452436,123.15344600815989,1.510687557404607,354,1
0.07899292247616095,131.064800113757,1.4899806091583676,355,1
0.07753668448785576,136.77841949913707,1.5006718610189715,356,1
0.0755223380921371,131.32582513110188,1.4971353679712622,357,1
0.07996285405002244,133.81917764884378,1.5009992281299958,358,1
0.07794136785519735,138.3432412330094,1.512143730062422,359,1
0.08016618437788169,135.40164807673156,1.4908077985227974,360,1
0.06933696580353761,129.56810039174482,1.5077264909094208,361,1
0.07184375089919348,130.10520693823284,1.508344378526434,362,1
0.06741773463499465,131.54316014122753,1.511639760022976,363,1
0.0848219642228946,128.77352658992177,1.48614740971777,364,1
0.07882654531559424,125.93638966770318,1.499176328309372,365,1
0.07952679377473659,133.57340662316932,1.4985765527956467,366,1
0.07098183463046122,130.4105920417329,1.5111026263580154,367,1
0.07609828077782843,128.01810020770037,1.498870772107777,368,1
0.07316394966579108,131.18366698948404,1.503280578129428,369,1
0.07996318084697779,131.33211982558345,1.4918278819284891,370,1
0.07614892221013893,131.17733584974022,1.4897001198576578,371,1
0.0742047761869462,126.89417763284412,1.504640608017767,372,1
0.06447788681338225,125.68210311362327,1.512086116778511,373,1
0.08574688169176832,130.7439217541161,1.489093292355485,374,1
0.07542514909311604,134.6385331990886,1.5062855117402851,375,1
0.07487811231543262,136.93483585207503,1.4989979963046522,376,1
0.08057565170443355,125.78921213186912,1.4899191726932184,377,1
0.08003914062192029,129.17841578139218,1.5078841037201964,378,1
0.06860795270295637,130.39281959726407,1.5027640972814085,379,1
0.07240855195299353,127.67659494057398,1.4968941255313117,380,1
0.06293229770003253,120.54251473894358,1.5361497255166332,381,1
0.06966777514257205,141.44945478439584,1.4799436406364501,382,1
0.07554791724818492,122.65823913044368,1.4929851189927872,383,1
0.10817840833123683,145.2025380533104,1.4818535786345122,384,1
0.08056332328422464,138.9495226391144,1.4902783867968243,385,1
0.08748948858600059,123.71470822746231,1.5116768536242648,386,1
0.07159593331045122,130.90227247089976,1.5009748149720823,387,1
0.08536621008153235,139.2585024869267,1.4976198518405761,388,1
0.08653570755553304,135.2888129353032,1.495231951735363,389,1
0.07481596845604209,129.60180223679825,1.5055208792403683,390,1
0.09517129203378476,147.50648507577588,1.5014910302778457,391,1
0.08060250136340973,131.19981552903693,1.491538057348719,392,1
0.07811928297104603,125.95492227186219,1.5016876293232952,393,1
0.0777355690967074,134.60784343719521,1.4925229899891463,394,1
0.0707847108341121,130.9586184347588,1.5044957567346917,395,1
0.08069199268426665,135.84634085833682,1.5068284587220908,396,1
0.08273279532806309,148.2775847623168,1.495114885703682,397,1
0.07739964213570427,132.80139226222542,1.4942249281560587,398,1
0.08134741241483524,135.88660792438696,1.5081081427657488,399,1
0.08674854728403227,137.3594904628852,1.487142844857445,400,1
0.07160127617408492,124.76769139190934,1.512007564778649,401,1
0.07902014480524962,129.80951666413625,1.5000435793035063,402,1
0.07023301172270525,118.20497514246742,1.5257904892045027,403,1
0.08508914390328627,125.2602050268385,1.4885045706158275,404,1
0.07218335144553253,126.72460541997611,1.4939790630395817,405,1
0.07579036371518556,129.30510222311563,1.5134155273482188,406,1
0.0779437199181908,132.4639843316135,1.507135368628534,407,1
0.07822799945225148,128.68877512651073,1.511859324691527,408,1
0.07574864912672957,132.75237357798412,1.4877685632353757,409,1
0.07603213272674608,131.75154469910544,1.4974470055113194,410,1
0.07114266728881345,125.29534827373602,1.5133440239636442,411,1
0.07246771396139866,133.99998689666984,1.4964086706249764,412,1
0.08397470610193185,125.39907719921429,1.4849612247598463,413,1
0.06996485837888343,132.02400168580436,1.5012532144977841,414,1
0.07520554181349813,132.0939491034379,1.5036272027745685,415,1
0.0739544797124721,134.32923489630667,1.5104375532031564,416,1
0.08735210316572099,139.97833607495716,1.4987886117679714,417,1
0.07268809019988336,133.86766883288635,1.507742635070263,418,1
0.08138535870779519,129.50421419365594,1.5061812281348639,419,1
0.09039075942874836,125.8750052937007,1.4926167821866851,420,1
0.07287376757210307,121.91864679596105,1.5210308389178473,421,1
0.08130321227277999,139.21154528837764,1.4886594084620417,422,1
0.08122661224472626,137.82972552156983,1.4936310719762873,423,1
0.0767649579750416,128.97459426273028,1.502161976066996,424,1
0.08255986019640078,133.282132519078,1.4955787975323638,425,1
0.07741299107529928,130.43121704500257,1.4946464868562022,426,1
0.08926133662826831,138.10893174997292,1.496478076838086,427,1
0.0719686424792108,131.45324426505502,1.5019162409088416,428,1
0.07584409828542418,129.39829481692243,1.5008283899119228,429,1
0.06830204118270061,126.50738454578523,1.5089351361826064,430,1
0.08998541397060808,136.50980832886862,1.4909033995239263,431,1
0.07031602255646376,125.80594518449745,1.5129412479882411,432,1
0.06754284966516833,128.77245315954372,1.5041314082492376,433,1
0.08537500614049806,125.25082168392234,1.5069495807404203,434,1
0.08341101879762755,130.15645906301384,1.492228728165613,435,1
0.07029546161320072,127.7561448834722,1.5094911691645665,436,1
0.07165294779241285,122.56971291141987,1.496558345958696,437,1
0.07144257250965493,134.7485560636857,1.4973969197281103,438,1
0.07478245711649684,127.82865716710624,1.5108309114088367,439,1
0.08668336992646104,126.33063699052428,1.4930739302335876,440,1
0.08261132548893219,129.47896865627038,1.4983441527086625,441,1
0.0757178629176284,135.472992039213,1.4952547018519229,442,1
0.07738327180533416,135.79970836642653,1.49899549255408,443,1
0.06696904676324646,130.6633977488502,1.505518273200333,444,1
0.07275730415495915,129.85310787526706,1.5171082597564731,445,1
0.06974179808468192,135.81955571260022,1.4930361452087524,446,1
0.06570436200738583,129.32327532458095,1.5117549330804443,447,1
0.0703674470133475,125.19176058697659,1.51043108939885,448,1
0.06397560339553397,126.36552751628265,1.5127202071306791,449,1
0.08408329190060831,129.530697392581,1.4987195172656869,450,1
0.07830691048220084,132.80800481514459,1.5005957724423091,451,1
0.07570836436044709,131.22216203945905,1.5009897050464427,452,1
0.07483275339023293,135.26650487812586,1.5067409687787807,453,1
0.070855862091963,128.79755749001524,1.5003747348582412,454,1
0.06611157801078583,136.99581573306037,1.5001697662968452,455,1
0.07108405984386551,126.76724695748997,1.51039305799214,456,1
0.06939995215926088,131.33215522236256,1.5107955593509286,457,1
0.08052797300358407,129.6267598084796,1.5089955629754974,458,1
0.0732588096690724,129.1279206641643,1.5058038738119923,459,1
0.0699290660922643,129.24396387534426,1.510293303827835,460,1
0.06618310110761905,134.46663837306622,1.5166674826531275,461,1
0.07279188865653959,133.38199702355186,1.5132489228073134,462,1
0.0673656564165097,130.10311742642344,1.4984765476025232,463,1
0.07852454271504869,136.9942515348548,1.489776396532188,464,1
0.07608695512594002,129.5128420607733,1.4957587146976787,465,1
0.07955125722254885,129.29209753065112,1.5053264625607383,466,1
0.08782660308956429,139.2847534016972,1.4839607272764948,467,1
0.06693881219064135,124.24634146785756,1.5109933212961792,468,1
0.07475148869137949,131.86398118261687,1.4988151779608605,469,1
